   id,      z_2d,      z_1d,     zs_1d,        dx,         b,         n
  390,   888.688,   886.688,   884.688,    30.000,    15.000,   0.05000
  391,   881.285,   879.285,   877.285,    42.426,    15.000,   0.05000
  392,   879.006,   877.006,   875.006,    42.426,    15.000,   0.05000
  393,   892.034,   890.034,   888.034,    42.426,    15.000,   0.05000
  394,   912.794,   910.794,   908.794,    30.000,    15.000,   0.05000
  395,   888.419,   886.419,   884.419,    30.000,    15.000,   0.05000
  396,   908.386,   906.386,   904.386,    42.426,    15.000,   0.05000
  397,   912.349,   910.349,   908.349,    30.000,    15.000,   0.05000
  398,  1014.888,  1012.888,  1010.888,    42.426,    15.000,   0.05000
  399,   984.379,   982.379,   980.379,    30.000,    15.000,   0.05000
  400,  1004.771,  1002.771,  1000.771,    42.426,    15.000,   0.05000
  401,  1023.224,  1021.224,  1019.224,    30.000,    15.000,   0.05000
  402,  1043.403,  1041.403,  1039.403,    30.000,    15.000,   0.05000
  403,  1069.263,  1067.263,  1065.263,    30.000,    15.000,   0.05000
  404,  1093.021,  1091.021,  1089.021,    30.000,    15.000,   0.05000
  405,  1115.009,  1113.009,  1111.009,    42.426,    15.000,   0.05000
  406,  1016.402,  1014.402,  1012.402,    42.426,    15.000,   0.05000
  407,  1027.174,  1025.174,  1023.174,    30.000,    15.000,   0.05000
  408,   986.429,   984.429,   982.429,    42.426,    15.000,   0.05000
  409,   860.707,   858.707,   856.707,    30.000,    15.000,   0.05000
  410,   882.236,   880.236,   878.236,    42.426,    15.000,   0.05000
  411,   874.147,   872.147,   870.147,    30.000,    15.000,   0.05000
  412,   872.420,   870.420,   868.420,    30.000,    15.000,   0.05000
  413,   877.609,   875.609,   873.609,    42.426,    15.000,   0.05000
  414,   890.454,   888.454,   886.454,    30.000,    15.000,   0.05000
  415,   881.915,   879.915,   877.915,    42.426,    15.000,   0.05000
  416,   893.042,   891.042,   889.042,    42.426,    15.000,   0.05000
  417,   899.663,   897.663,   895.663,    30.000,    15.000,   0.05000
  418,  1001.819,   999.819,   997.819,    30.000,    15.000,   0.05000
  419,   986.498,   984.498,   982.498,    42.426,    15.000,   0.05000
  420,   979.330,   977.330,   975.330,    30.000,    15.000,   0.05000
  421,  1092.949,  1090.949,  1088.949,    30.000,    15.000,   0.05000
  422,  1110.227,  1108.227,  1106.227,    30.000,    15.000,   0.05000
  423,  1008.447,  1006.447,  1004.447,    42.426,    15.000,   0.05000
  424,  1013.198,  1011.198,  1009.198,    42.426,    15.000,   0.05000
  425,  1005.288,  1003.288,  1001.288,    42.426,    15.000,   0.05000
  426,   951.919,   949.919,   947.919,    42.426,    15.000,   0.05000
  427,   853.079,   851.079,   849.079,    30.000,    15.000,   0.05000
  428,   868.762,   866.762,   864.762,    30.000,    15.000,   0.05000
  429,   868.593,   866.593,   864.593,    30.000,    15.000,   0.05000
  430,   862.310,   860.310,   858.310,    42.426,    15.000,   0.05000
  431,   891.752,   889.752,   887.752,    42.426,    15.000,   0.05000
  432,   877.491,   875.491,   873.491,    42.426,    15.000,   0.05000
  433,   881.855,   879.855,   877.855,    42.426,    15.000,   0.05000
  434,   890.699,   888.699,   886.699,    30.000,    15.000,   0.05000
  435,  1067.451,  1065.451,  1063.451,    42.426,    15.000,   0.05000
  436,   975.481,   973.481,   971.481,    42.426,    15.000,   0.05000
  437,   975.719,   973.719,   971.719,    30.000,    15.000,   0.05000
  438,  1082.115,  1080.115,  1078.115,    42.426,    15.000,   0.05000
  439,  1093.893,  1091.893,  1089.893,    42.426,    15.000,   0.05000
  440,   999.075,   997.075,   995.075,    42.426,    15.000,   0.05000
  441,   996.426,   994.426,   992.426,    42.426,    15.000,   0.05000
  442,   939.593,   937.593,   935.593,    30.000,    15.000,   0.05000
  443,   899.462,   897.462,   895.462,    30.000,    15.000,   0.05000
  444,   849.035,   847.035,   845.035,    30.000,    15.000,   0.05000
  445,   847.499,   845.499,   843.499,    42.426,    15.000,   0.05000
  446,   871.364,   869.364,   867.364,    30.000,    15.000,   0.05000
  447,   861.956,   859.956,   857.956,    42.426,    15.000,   0.05000
  448,   854.958,   852.958,   850.958,    30.000,    15.000,   0.05000
  449,   877.337,   875.337,   873.337,    42.426,    15.000,   0.05000
  450,   867.143,   865.143,   863.143,    42.426,    15.000,   0.05000
  451,   872.075,   870.075,   868.075,    30.000,    15.000,   0.05000
  452,   877.512,   875.512,   873.512,    30.000,    15.000,   0.05000
  453,   938.077,   936.077,   934.077,    42.426,    15.000,   0.05000
  454,  1041.618,  1039.618,  1037.618,    42.426,    15.000,   0.05000
  455,   970.483,   968.483,   966.483,    42.426,    15.000,   0.05000
  456,   968.358,   966.358,   964.358,    30.000,    15.000,   0.05000
  457,  1087.283,  1085.283,  1083.283,    30.000,    15.000,   0.05000
  458,  1058.449,  1056.449,  1054.449,    42.426,    15.000,   0.05000
  459,  1071.301,  1069.301,  1067.301,    30.000,    15.000,   0.05000
  460,  1074.407,  1072.407,  1070.407,    30.000,    15.000,   0.05000
  461,  1053.983,  1051.983,  1049.983,    30.000,    15.000,   0.05000
  462,  1035.705,  1033.705,  1031.705,    30.000,    15.000,   0.05000
  463,  1018.877,  1016.877,  1014.877,    42.426,    15.000,   0.05000
  464,   996.237,   994.237,   992.237,    42.426,    15.000,   0.05000
  465,   982.545,   980.545,   978.545,    42.426,    15.000,   0.05000
  466,   925.956,   923.956,   921.956,    42.426,    15.000,   0.05000
  467,   918.260,   916.260,   914.260,    30.000,    15.000,   0.05000
  468,   904.727,   902.727,   900.727,    30.000,    15.000,   0.05000
  469,   892.903,   890.903,   888.903,    42.426,    15.000,   0.05000
  470,   845.113,   843.113,   841.113,    42.426,    15.000,   0.05000
  471,   847.499,   845.499,   843.499,    30.000,    15.000,   0.05000
  472,   867.408,   865.408,   863.408,    30.000,    15.000,   0.05000
  473,   848.737,   846.737,   844.737,    30.000,    15.000,   0.05000
  474,   843.336,   841.336,   839.336,    30.000,    15.000,   0.05000
  475,   860.589,   858.589,   856.589,    42.426,    15.000,   0.05000
  476,   880.034,   878.034,   876.034,    42.426,    15.000,   0.05000
  477,   886.932,   884.932,   882.932,    30.000,    15.000,   0.05000
  478,   890.924,   888.924,   886.924,    30.000,    15.000,   0.05000
  479,   899.121,   897.121,   895.121,    30.000,    15.000,   0.05000
  480,   918.661,   916.661,   914.661,    30.000,    15.000,   0.05000
  481,   992.971,   990.971,   988.971,    42.426,    15.000,   0.05000
  482,  1012.841,  1010.841,  1008.841,    30.000,    15.000,   0.05000
  483,  1021.809,  1019.809,  1017.809,    30.000,    15.000,   0.05000
  484,   998.521,   996.521,   994.521,    30.000,    15.000,   0.05000
  485,   978.264,   976.264,   974.264,    42.426,    15.000,   0.05000
  486,   958.414,   956.414,   954.414,    30.000,    15.000,   0.05000
  487,  1058.274,  1056.274,  1054.274,    42.426,    15.000,   0.05000
  488,  1070.750,  1068.750,  1066.750,    30.000,    15.000,   0.05000
  489,  1051.254,  1049.254,  1047.254,    30.000,    15.000,   0.05000
  490,  1093.872,  1091.872,  1089.872,    42.426,    15.000,   0.05000
  491,  1008.210,  1006.210,  1004.210,    42.426,    15.000,   0.05000
  492,   984.082,   982.082,   980.082,    42.426,    15.000,   0.05000
  493,   968.352,   966.352,   964.352,    42.426,    15.000,   0.05000
  494,   959.759,   957.759,   955.759,    42.426,    15.000,   0.05000
  495,   917.786,   915.786,   913.786,    42.426,    15.000,   0.05000
  496,   880.801,   878.801,   876.801,    42.426,    15.000,   0.05000
  497,   842.524,   840.524,   838.524,    42.426,    15.000,   0.05000
  498,   838.993,   836.993,   834.993,    42.426,    15.000,   0.05000
  499,   861.473,   859.473,   857.473,    42.426,    15.000,   0.05000
  500,   843.092,   841.092,   839.092,    42.426,    15.000,   0.05000
  501,   840.015,   838.015,   836.015,    30.000,    15.000,   0.05000
  502,   854.290,   852.290,   850.290,    42.426,    15.000,   0.05000
  503,   874.727,   872.727,   870.727,    30.000,    15.000,   0.05000
  504,   965.689,   963.689,   961.689,    30.000,    15.000,   0.05000
  505,   951.645,   949.645,   947.645,    30.000,    15.000,   0.05000
  506,  1032.799,  1030.799,  1028.799,    42.426,    15.000,   0.05000
  507,  1057.609,  1055.609,  1053.609,    30.000,    15.000,   0.05000
  508,  1038.190,  1036.190,  1034.190,    30.000,    15.000,   0.05000
  509,  1035.372,  1033.372,  1031.372,    42.426,    15.000,   0.05000
  510,  1005.816,  1003.816,  1001.816,    42.426,    15.000,   0.05000
  511,   975.624,   973.624,   971.624,    30.000,    15.000,   0.05000
  512,   961.361,   959.361,   957.361,    42.426,    15.000,   0.05000
  513,   953.857,   951.857,   949.857,    42.426,    15.000,   0.05000
  514,   905.899,   903.899,   901.899,    30.000,    15.000,   0.05000
  515,   867.025,   865.025,   863.025,    42.426,    15.000,   0.05000
  516,   838.078,   836.078,   834.078,    30.000,    15.000,   0.05000
  517,   833.808,   831.808,   829.808,    30.000,    15.000,   0.05000
  518,   832.806,   830.806,   828.806,    42.426,    15.000,   0.05000
  519,   849.710,   847.710,   845.710,    42.426,    15.000,   0.05000
  520,   841.143,   839.143,   837.143,    42.426,    15.000,   0.05000
  521,   837.079,   835.079,   833.079,    30.000,    15.000,   0.05000
  522,   847.792,   845.792,   843.792,    30.000,    15.000,   0.05000
  523,   862.370,   860.370,   858.370,    42.426,    15.000,   0.05000
  524,   957.124,   955.124,   953.124,    30.000,    15.000,   0.05000
  525,   950.850,   948.850,   946.850,    42.426,    15.000,   0.05000
  526,   995.928,   993.928,   991.928,    42.426,    15.000,   0.05000
  527,  1018.515,  1016.515,  1014.515,    30.000,    15.000,   0.05000
  528,  1036.100,  1034.100,  1032.100,    42.426,    15.000,   0.05000
  529,   944.196,   942.196,   940.196,    30.000,    15.000,   0.05000
  530,   983.126,   981.126,   979.126,    42.426,    15.000,   0.05000
  531,  1004.696,  1002.696,  1000.696,    30.000,    15.000,   0.05000
  532,  1046.902,  1044.902,  1042.902,    42.426,    15.000,   0.05000
  533,  1022.124,  1020.124,  1018.124,    30.000,    15.000,   0.05000
  534,  1030.094,  1028.094,  1026.094,    30.000,    15.000,   0.05000
  535,   959.564,   957.564,   955.564,    30.000,    15.000,   0.05000
  536,   947.828,   945.828,   943.828,    30.000,    15.000,   0.05000
  537,   941.912,   939.912,   937.912,    30.000,    15.000,   0.05000
  538,   940.334,   938.334,   936.334,    30.000,    15.000,   0.05000
  539,   936.439,   934.439,   932.439,    30.000,    15.000,   0.05000
  540,   929.999,   927.999,   925.999,    30.000,    15.000,   0.05000
  541,   921.458,   919.458,   917.458,    30.000,    15.000,   0.05000
  542,   916.070,   914.070,   912.070,    30.000,    15.000,   0.05000
  543,   910.282,   908.282,   906.282,    30.000,    15.000,   0.05000
  544,   905.882,   903.882,   901.882,    30.000,    15.000,   0.05000
  545,   899.175,   897.175,   895.175,    30.000,    15.000,   0.05000
  546,   895.034,   893.034,   891.034,    42.426,    15.000,   0.05000
  547,   860.554,   858.554,   856.554,    30.000,    15.000,   0.05000
  548,   857.657,   855.657,   853.657,    42.426,    15.000,   0.05000
  549,   824.678,   822.678,   820.678,    30.000,    15.000,   0.05000
  550,   837.105,   835.105,   833.105,    30.000,    15.000,   0.05000
  551,   832.632,   830.632,   828.632,    30.000,    15.000,   0.05000
  552,   844.616,   842.616,   840.616,    42.426,    15.000,   0.05000
  553,   858.243,   856.243,   854.243,    42.426,    15.000,   0.05000
  554,   939.982,   937.982,   935.982,    30.000,    15.000,   0.05000
  555,   931.496,   929.496,   927.496,    42.426,    15.000,   0.05000
  556,   968.222,   966.222,   964.222,    42.426,    15.000,   0.05000
  557,  1009.242,  1007.242,  1005.242,    30.000,    15.000,   0.05000
  558,   987.273,   985.273,   983.273,    30.000,    15.000,   0.05000
  559,   961.678,   959.678,   957.678,    30.000,    15.000,   0.05000
  560,   939.395,   937.395,   935.395,    42.426,    15.000,   0.05000
  561,   963.252,   961.252,   959.252,    42.426,    15.000,   0.05000
  562,  1031.512,  1029.512,  1027.512,    30.000,    15.000,   0.05000
  563,  1010.572,  1008.572,  1006.572,    30.000,    15.000,   0.05000
  564,  1018.504,  1016.504,  1014.504,    30.000,    15.000,   0.05000
  565,   992.977,   990.977,   988.977,    42.426,    15.000,   0.05000
  566,   930.283,   928.283,   926.283,    42.426,    15.000,   0.05000
  567,   879.399,   877.399,   875.399,    42.426,    15.000,   0.05000
  568,   849.619,   847.619,   845.619,    42.426,    15.000,   0.05000
  569,   821.519,   819.519,   817.519,    30.000,    15.000,   0.05000
  570,   832.950,   830.950,   828.950,    42.426,    15.000,   0.05000
  571,   824.945,   822.945,   820.945,    30.000,    15.000,   0.05000
  572,   827.013,   825.013,   823.013,    42.426,    15.000,   0.05000
  573,   838.272,   836.272,   834.272,    42.426,    15.000,   0.05000
  574,   849.099,   847.099,   845.099,    42.426,    15.000,   0.05000
  575,   858.243,   856.243,   854.243,    30.000,    15.000,   0.05000
  576,   921.108,   919.108,   917.108,    30.000,    15.000,   0.05000
  577,   915.696,   913.696,   911.696,    30.000,    15.000,   0.05000
  578,   938.612,   936.612,   934.612,    42.426,    15.000,   0.05000
  579,  1023.744,  1021.744,  1019.744,    42.426,    15.000,   0.05000
  580,   998.422,   996.422,   994.422,    30.000,    15.000,   0.05000
  581,  1009.291,  1007.291,  1005.291,    42.426,    15.000,   0.05000
  582,   952.789,   950.789,   948.789,    30.000,    15.000,   0.05000
  583,   876.841,   874.841,   872.841,    42.426,    15.000,   0.05000
  584,   843.510,   841.510,   839.510,    42.426,    15.000,   0.05000
  585,   818.901,   816.901,   814.901,    30.000,    15.000,   0.05000
  586,   835.563,   833.563,   831.563,    42.426,    15.000,   0.05000
  587,   822.127,   820.127,   818.127,    30.000,    15.000,   0.05000
  588,   815.625,   813.625,   811.625,    42.426,    15.000,   0.05000
  589,   833.462,   831.462,   829.462,    30.000,    15.000,   0.05000
  590,   842.072,   840.072,   838.072,    42.426,    15.000,   0.05000
  591,   903.211,   901.211,   899.211,    30.000,    15.000,   0.05000
  592,   904.354,   902.354,   900.354,    42.426,    15.000,   0.05000
  593,   992.933,   990.933,   988.933,    42.426,    15.000,   0.05000
  594,   934.773,   932.773,   930.773,    30.000,    15.000,   0.05000
  595,  1004.947,  1002.947,  1000.947,    42.426,    15.000,   0.05000
  596,   992.139,   990.139,   988.139,    42.426,    15.000,   0.05000
  597,   998.299,   996.299,   994.299,    30.000,    15.000,   0.05000
  598,   875.242,   873.242,   871.242,    30.000,    15.000,   0.05000
  599,   868.226,   866.226,   864.226,    42.426,    15.000,   0.05000
  600,   839.775,   837.775,   835.775,    42.426,    15.000,   0.05000
  601,   816.538,   814.538,   812.538,    42.426,    15.000,   0.05000
  602,   829.426,   827.426,   825.426,    30.000,    15.000,   0.05000
  603,   811.820,   809.820,   807.820,    30.000,    15.000,   0.05000
  604,   829.440,   827.440,   825.440,    42.426,    15.000,   0.05000
  605,   838.068,   836.068,   834.068,    42.426,    15.000,   0.05000
  606,   888.433,   886.433,   884.433,    42.426,    15.000,   0.05000
  607,   898.095,   896.095,   894.095,    42.426,    15.000,   0.05000
  608,   888.417,   886.417,   884.417,    42.426,    15.000,   0.05000
  609,   890.596,   888.596,   886.596,    30.000,    15.000,   0.05000
  610,   948.951,   946.951,   944.951,    42.426,    15.000,   0.05000
  611,   969.603,   967.603,   965.603,    30.000,    15.000,   0.05000
  612,   926.898,   924.898,   922.898,    42.426,    15.000,   0.05000
  613,  1008.135,  1006.135,  1004.135,    30.000,    15.000,   0.05000
  614,   997.705,   995.705,   993.705,    30.000,    15.000,   0.05000
  615,   985.015,   983.015,   981.015,    30.000,    15.000,   0.05000
  616,   985.112,   983.112,   981.112,    30.000,    15.000,   0.05000
  617,   860.258,   858.258,   856.258,    42.426,    15.000,   0.05000
  618,   834.851,   832.851,   830.851,    42.426,    15.000,   0.05000
  619,   816.538,   814.538,   812.538,    30.000,    15.000,   0.05000
  620,   829.018,   827.018,   825.018,    30.000,    15.000,   0.05000
  621,   811.820,   809.820,   807.820,    42.426,    15.000,   0.05000
  622,   822.889,   820.889,   818.889,    30.000,    15.000,   0.05000
  623,   832.307,   830.307,   828.307,    42.426,    15.000,   0.05000
  624,   875.856,   873.856,   871.856,    30.000,    15.000,   0.05000
  625,   878.727,   876.727,   874.727,    42.426,    15.000,   0.05000
  626,   882.351,   880.351,   878.351,    42.426,    15.000,   0.05000
  627,   884.238,   882.238,   880.238,    30.000,    15.000,   0.05000
  628,   908.629,   906.629,   904.629,    42.426,    15.000,   0.05000
  629,   924.441,   922.441,   920.441,    30.000,    15.000,   0.05000
  630,   956.608,   954.608,   952.608,    30.000,    15.000,   0.05000
  631,   939.573,   937.573,   935.573,    42.426,    15.000,   0.05000
  632,   920.363,   918.363,   916.363,    30.000,    15.000,   0.05000
  633,   998.070,   996.070,   994.070,    30.000,    15.000,   0.05000
  634,   983.506,   981.506,   979.506,    42.426,    15.000,   0.05000
  635,   972.160,   970.160,   968.160,    30.000,    15.000,   0.05000
  636,   973.652,   971.652,   969.652,    30.000,    15.000,   0.05000
  637,   857.364,   855.364,   853.364,    30.000,    15.000,   0.05000
  638,   854.870,   852.870,   850.870,    42.426,    15.000,   0.05000
  639,   838.872,   836.872,   834.872,    42.426,    15.000,   0.05000
  640,   825.367,   823.367,   821.367,    42.426,    15.000,   0.05000
  641,   810.698,   808.698,   806.698,    42.426,    15.000,   0.05000
  642,   821.661,   819.661,   817.661,    42.426,    15.000,   0.05000
  643,   809.399,   807.399,   805.399,    42.426,    15.000,   0.05000
  644,   820.385,   818.385,   816.385,    42.426,    15.000,   0.05000
  645,   826.546,   824.546,   822.546,    42.426,    15.000,   0.05000
  646,   830.805,   828.805,   826.805,    30.000,    15.000,   0.05000
  647,   856.413,   854.413,   852.413,    42.426,    15.000,   0.05000
  648,   871.820,   869.820,   867.820,    42.426,    15.000,   0.05000
  649,   878.504,   876.504,   874.504,    42.426,    15.000,   0.05000
  650,   888.616,   886.616,   884.616,    42.426,    15.000,   0.05000
  651,  1019.521,  1017.521,  1015.521,    42.426,    15.000,   0.05000
  652,   914.367,   912.367,   910.367,    30.000,    15.000,   0.05000
  653,   992.558,   990.558,   988.558,    30.000,    15.000,   0.05000
  654,   974.568,   972.568,   970.568,    42.426,    15.000,   0.05000
  655,   960.634,   958.634,   956.634,    30.000,    15.000,   0.05000
  656,   958.188,   956.188,   954.188,    30.000,    15.000,   0.05000
  657,   852.856,   850.856,   848.856,    30.000,    15.000,   0.05000
  658,   847.943,   845.943,   843.943,    30.000,    15.000,   0.05000
  659,   844.477,   842.477,   840.477,    42.426,    15.000,   0.05000
  660,   830.596,   828.596,   826.596,    42.426,    15.000,   0.05000
  661,   818.645,   816.645,   814.645,    42.426,    15.000,   0.05000
  662,   806.772,   804.772,   802.772,    42.426,    15.000,   0.05000
  663,   812.171,   810.171,   808.171,    30.000,    15.000,   0.05000
  664,   806.501,   804.501,   802.501,    42.426,    15.000,   0.05000
  665,   815.892,   813.892,   811.892,    30.000,    15.000,   0.05000
  666,   837.966,   835.966,   833.966,    42.426,    15.000,   0.05000
  667,   870.522,   868.522,   866.522,    42.426,    15.000,   0.05000
  668,   997.507,   995.507,   993.507,    30.000,    15.000,   0.05000
  669,   905.734,   903.734,   901.734,    30.000,    15.000,   0.05000
  670,   983.831,   981.831,   979.831,    30.000,    15.000,   0.05000
  671,   999.651,   997.651,   995.651,    30.000,    15.000,   0.05000
  672,   961.297,   959.297,   957.297,    30.000,    15.000,   0.05000
  673,   951.930,   949.930,   947.930,    42.426,    15.000,   0.05000
  674,   949.204,   947.204,   945.204,    30.000,    15.000,   0.05000
  675,   954.678,   952.678,   950.678,    42.426,    15.000,   0.05000
  676,   830.386,   828.386,   826.386,    30.000,    15.000,   0.05000
  677,   816.148,   814.148,   812.148,    42.426,    15.000,   0.05000
  678,   804.762,   802.762,   800.762,    42.426,    15.000,   0.05000
  679,   806.464,   804.464,   802.464,    42.426,    15.000,   0.05000
  680,   803.757,   801.757,   799.757,    30.000,    15.000,   0.05000
  681,   814.128,   812.128,   810.128,    42.426,    15.000,   0.05000
  682,   831.035,   829.035,   827.035,    42.426,    15.000,   0.05000
  683,   862.507,   860.507,   858.507,    42.426,    15.000,   0.05000
  684,   979.250,   977.250,   975.250,    30.000,    15.000,   0.05000
  685,   901.023,   899.023,   897.023,    30.000,    15.000,   0.05000
  686,   972.357,   970.357,   968.357,    30.000,    15.000,   0.05000
  687,   988.531,   986.531,   984.531,    30.000,    15.000,   0.05000
  688,   945.834,   943.834,   941.834,    42.426,    15.000,   0.05000
  689,   942.933,   940.933,   938.933,    42.426,    15.000,   0.05000
  690,   959.355,   957.355,   955.355,    42.426,    15.000,   0.05000
  691,   932.344,   930.344,   928.344,    30.000,    15.000,   0.05000
  692,   898.004,   896.004,   894.004,    30.000,    15.000,   0.05000
  693,   885.466,   883.466,   881.466,    42.426,    15.000,   0.05000
  694,   823.523,   821.523,   819.523,    42.426,    15.000,   0.05000
  695,   816.148,   814.148,   812.148,    30.000,    15.000,   0.05000
  696,   802.551,   800.551,   798.551,    42.426,    15.000,   0.05000
  697,   804.072,   802.072,   800.072,    42.426,    15.000,   0.05000
  698,   801.232,   799.232,   797.232,    42.426,    15.000,   0.05000
  699,   810.423,   808.423,   806.423,    30.000,    15.000,   0.05000
  700,   820.779,   818.779,   816.779,    30.000,    15.000,   0.05000
  701,   851.311,   849.311,   847.311,    42.426,    15.000,   0.05000
  702,   960.313,   958.313,   956.313,    42.426,    15.000,   0.05000
  703,   896.937,   894.937,   892.937,    42.426,    15.000,   0.05000
  704,   963.284,   961.284,   959.284,    42.426,    15.000,   0.05000
  705,   981.704,   979.704,   977.704,    30.000,    15.000,   0.05000
  706,   937.867,   935.867,   933.867,    42.426,    15.000,   0.05000
  707,   945.430,   943.430,   941.430,    42.426,    15.000,   0.05000
  708,   920.166,   918.166,   916.166,    42.426,    15.000,   0.05000
  709,   871.628,   869.628,   867.628,    42.426,    15.000,   0.05000
  710,   817.000,   815.000,   813.000,    42.426,    15.000,   0.05000
  711,   806.722,   804.722,   802.722,    30.000,    15.000,   0.05000
  712,   797.593,   795.593,   793.593,    42.426,    15.000,   0.05000
  713,   796.684,   794.684,   792.684,    30.000,    15.000,   0.05000
  714,   806.044,   804.044,   802.044,    42.426,    15.000,   0.05000
  715,   822.885,   820.885,   818.885,    42.426,    15.000,   0.05000
  716,   819.122,   817.122,   815.122,    42.426,    15.000,   0.05000
  717,   843.241,   841.241,   839.241,    30.000,    15.000,   0.05000
  718,   939.316,   937.316,   935.316,    30.000,    15.000,   0.05000
  719,   895.372,   893.372,   891.372,    30.000,    15.000,   0.05000
  720,   949.334,   947.334,   945.334,    30.000,    15.000,   0.05000
  721,   966.800,   964.800,   962.800,    30.000,    15.000,   0.05000
  722,   931.140,   929.140,   927.140,    42.426,    15.000,   0.05000
  723,   900.977,   898.977,   896.977,    42.426,    15.000,   0.05000
  724,   857.974,   855.974,   853.974,    42.426,    15.000,   0.05000
  725,   824.206,   822.206,   820.206,    42.426,    15.000,   0.05000
  726,   810.459,   808.459,   806.459,    30.000,    15.000,   0.05000
  727,   806.194,   804.194,   802.194,    42.426,    15.000,   0.05000
  728,   790.319,   788.319,   786.319,    42.426,    15.000,   0.05000
  729,   794.423,   792.423,   790.423,    42.426,    15.000,   0.05000
  730,   801.008,   799.008,   797.008,    42.426,    15.000,   0.05000
  731,   815.723,   813.723,   811.723,    42.426,    15.000,   0.05000
  732,   809.352,   807.352,   805.352,    42.426,    15.000,   0.05000
  733,   835.227,   833.227,   831.227,    30.000,    15.000,   0.05000
  734,   900.627,   898.627,   896.627,    42.426,    15.000,   0.05000
  735,   920.024,   918.024,   916.024,    30.000,    15.000,   0.05000
  736,   889.298,   887.298,   885.298,    30.000,    15.000,   0.05000
  737,   943.918,   941.918,   939.918,    30.000,    15.000,   0.05000
  738,   960.688,   958.688,   956.688,    42.426,    15.000,   0.05000
  739,   926.838,   924.838,   922.838,    30.000,    15.000,   0.05000
  740,   894.491,   892.491,   890.491,    30.000,    15.000,   0.05000
  741,   843.763,   841.763,   839.763,    30.000,    15.000,   0.05000
  742,   807.803,   805.803,   803.803,    30.000,    15.000,   0.05000
  743,   801.837,   799.837,   797.837,    42.426,    15.000,   0.05000
  744,   788.949,   786.949,   784.949,    30.000,    15.000,   0.05000
  745,   789.234,   787.234,   785.234,    42.426,    15.000,   0.05000
  746,   791.878,   789.878,   787.878,    42.426,    15.000,   0.05000
  747,   796.195,   794.195,   792.195,    30.000,    15.000,   0.05000
  748,   809.337,   807.337,   805.337,    42.426,    15.000,   0.05000
  749,   799.648,   797.648,   795.648,    42.426,    15.000,   0.05000
  750,   830.987,   828.987,   826.987,    30.000,    15.000,   0.05000
  751,   827.628,   825.628,   823.628,    30.000,    15.000,   0.05000
  752,   878.921,   876.921,   874.921,    30.000,    15.000,   0.05000
  753,   904.019,   902.019,   900.019,    30.000,    15.000,   0.05000
  754,   883.458,   881.458,   879.458,    42.426,    15.000,   0.05000
  755,   929.426,   927.426,   925.426,    42.426,    15.000,   0.05000
  756,   952.109,   950.109,   948.109,    30.000,    15.000,   0.05000
  757,   921.894,   919.894,   917.894,    30.000,    15.000,   0.05000
  758,   883.650,   881.650,   879.650,    42.426,    15.000,   0.05000
  759,   832.712,   830.712,   828.712,    42.426,    15.000,   0.05000
  760,   805.707,   803.707,   801.707,    30.000,    15.000,   0.05000
  761,   800.806,   798.806,   796.806,    42.426,    15.000,   0.05000
  762,   784.237,   782.237,   780.237,    42.426,    15.000,   0.05000
  763,   786.368,   784.368,   782.368,    42.426,    15.000,   0.05000
  764,   809.337,   807.337,   805.337,    30.000,    15.000,   0.05000
  765,   798.218,   796.218,   794.218,    30.000,    15.000,   0.05000
  766,   821.834,   819.834,   817.834,    42.426,    15.000,   0.05000
  767,   822.701,   820.701,   818.701,    42.426,    15.000,   0.05000
  768,   860.860,   858.860,   856.860,    42.426,    15.000,   0.05000
  769,   889.060,   887.060,   885.060,    30.000,    15.000,   0.05000
  770,   927.308,   925.308,   923.308,    30.000,    15.000,   0.05000
  771,   879.406,   877.406,   875.406,    30.000,    15.000,   0.05000
  772,   917.694,   915.694,   913.694,    42.426,    15.000,   0.05000
  773,   938.686,   936.686,   934.686,    30.000,    15.000,   0.05000
  774,   942.183,   940.183,   938.183,    30.000,    15.000,   0.05000
  775,   917.755,   915.755,   913.755,    30.000,    15.000,   0.05000
  776,   877.890,   875.890,   873.890,    42.426,    15.000,   0.05000
  777,   818.725,   816.725,   814.725,    42.426,    15.000,   0.05000
  778,   805.707,   803.707,   801.707,    30.000,    15.000,   0.05000
  779,   793.950,   791.950,   789.950,    30.000,    15.000,   0.05000
  780,   779.811,   777.811,   775.811,    30.000,    15.000,   0.05000
  781,   802.566,   800.566,   798.566,    30.000,    15.000,   0.05000
  782,   792.182,   790.182,   788.182,    30.000,    15.000,   0.05000
  783,   808.580,   806.580,   804.580,    42.426,    15.000,   0.05000
  784,   821.328,   819.328,   817.328,    30.000,    15.000,   0.05000
  785,   844.278,   842.278,   840.278,    42.426,    15.000,   0.05000
  786,   878.182,   876.182,   874.182,    30.000,    15.000,   0.05000
  787,   912.270,   910.270,   908.270,    42.426,    15.000,   0.05000
  788,   873.470,   871.470,   869.470,    30.000,    15.000,   0.05000
  789,   897.194,   895.194,   893.194,    42.426,    15.000,   0.05000
  790,   934.815,   932.815,   930.815,    42.426,    15.000,   0.05000
  791,   933.375,   931.375,   929.375,    42.426,    15.000,   0.05000
  792,   914.230,   912.230,   910.230,    42.426,    15.000,   0.05000
  793,   855.118,   853.118,   851.118,    30.000,    15.000,   0.05000
  794,   845.263,   843.263,   841.263,    42.426,    15.000,   0.05000
  795,   808.974,   806.974,   804.974,    30.000,    15.000,   0.05000
