2017/7/1 12:00,0.79
2017/7/1 13:00,0.78
2017/7/1 14:00,0.78
2017/7/1 15:00,0.78
2017/7/1 16:00,0.08
2017/7/1 17:00,0.56
2017/7/1 18:00,0.88
2017/7/1 19:00,0.88
2017/7/1 20:00,0.67
2017/7/1 21:00,0.02
2017/7/1 22:00,0.88
2017/7/1 23:00,0.88
2017/7/2 0:00,0.88
2017/7/2 1:00,0.02
2017/7/2 2:00,0.67
2017/7/2 3:00,0.88
2017/7/2 4:00,0.88
2017/7/2 5:00,0.45
2017/7/2 6:00,0.24
2017/7/2 7:00,0.88
2017/7/2 8:00,0.88
2017/7/2 9:00,0.45
2017/7/2 10:00,0.24
2017/7/2 11:00,0.88
2017/7/2 12:00,0.88
2017/7/2 13:00,0.24
2017/7/2 14:00,0.45
2017/7/2 15:00,0.88
2017/7/2 16:00,0.77
2017/7/2 17:00,0
2017/7/2 18:00,0.88
2017/7/2 19:00,0.88
2017/7/2 20:00,0.24
2017/7/2 21:00,0.45
2017/7/2 22:00,0.88
2017/7/2 23:00,0.88
2017/7/3 0:00,0
2017/7/3 1:00,0.88
2017/7/3 2:00,0.88
2017/7/3 3:00,0
2017/7/3 4:00,0.88
2017/7/3 5:00,0.88
2017/7/3 6:00,0
2017/7/3 7:00,0.88
2017/7/3 8:00,0.88
2017/7/3 9:00,0
2017/7/3 10:00,1.82
2017/7/3 11:00,0
2017/7/3 12:00,1.08
2017/7/3 13:00,0
2017/7/3 14:00,0.88
2017/7/3 15:00,0.77
2017/7/3 16:00,0.7
2017/7/3 17:00,0.79
2017/7/3 18:00,0.48
2017/7/3 19:00,0.69
2017/7/3 20:00,0.58
2017/7/3 21:00,0.58
2017/7/3 22:00,0.58
2017/7/3 23:00,0.58
2017/7/4 0:00,0.58
2017/7/4 1:00,1.12
2017/7/4 2:00,1.12
2017/7/4 3:00,0.58
2017/7/4 4:00,0.58
2017/7/4 5:00,0.58
2017/7/4 6:00,0.83
2017/7/4 7:00,1.34
2017/7/4 8:00,0.84
2017/7/4 9:00,1.81
2017/7/4 10:00,1.37
2017/7/4 11:00,1.58
2017/7/4 12:00,3.51
2017/7/4 13:00,4.05
2017/7/4 14:00,4.25
2017/7/4 15:00,3.63
2017/7/4 16:00,2.86
2017/7/4 17:00,2.62
2017/7/4 18:00,2.75
2017/7/4 19:00,2.01
2017/7/4 20:00,1.9
2017/7/4 21:00,1.9
2017/7/4 22:00,0.83
2017/7/4 23:00,1.9
2017/7/5 0:00,0.83
2017/7/5 1:00,1.9
2017/7/5 2:00,0.83
2017/7/5 3:00,1.9
2017/7/5 4:00,0.83
2017/7/5 5:00,1.37
2017/7/5 6:00,1.37
2017/7/5 7:00,0.83
2017/7/5 8:00,0.83
2017/7/5 9:00,1.87
2017/7/5 10:00,0.63
2017/7/5 11:00,1.59
2017/7/5 12:00,1.58
2017/7/5 13:00,5.91
2017/7/5 14:00,76.11
2017/7/5 15:00,320.64
2017/7/5 16:00,848.83
2017/7/5 17:00,595.3
2017/7/5 18:00,389.72
2017/7/5 19:00,424.87
2017/7/5 20:00,496.94
2017/7/5 21:00,327.78
2017/7/5 22:00,316.28
2017/7/5 23:00,175.24
2017/7/6 0:00,133.61
2017/7/6 1:00,119.82
2017/7/6 2:00,112.83
2017/7/6 3:00,110.85
2017/7/6 4:00,89.8
2017/7/6 5:00,81.84
2017/7/6 6:00,80.05
2017/7/6 7:00,78.48
2017/7/6 8:00,72.88
2017/7/6 9:00,67.13
2017/7/6 10:00,62.84
2017/7/6 11:00,60.67
2017/7/6 12:00,58.88
2017/7/6 13:00,57.79
2017/7/6 14:00,55.46
2017/7/6 15:00,53.8
2017/7/6 16:00,51.92
2017/7/6 17:00,48.82
2017/7/6 18:00,47.43
2017/7/6 19:00,46.92
2017/7/6 20:00,45.86
2017/7/6 21:00,43.87
2017/7/6 22:00,45.49
2017/7/6 23:00,45.44
2017/7/7 0:00,51.82
2017/7/7 1:00,63.39
2017/7/7 2:00,50.15
2017/7/7 3:00,44.59
2017/7/7 4:00,43.18
2017/7/7 5:00,39.56
2017/7/7 6:00,38.5
2017/7/7 7:00,36.81
2017/7/7 8:00,35.26
2017/7/7 9:00,35.36
2017/7/7 10:00,35.14
2017/7/7 11:00,35.41
2017/7/7 12:00,37.36
2017/7/7 13:00,40.18
2017/7/7 14:00,40.18
2017/7/7 15:00,20.34
2017/7/7 16:00,8.65
2017/7/7 17:00,17.3
2017/7/7 18:00,31.76
