       29901
x,y,i,j,cs
     -30755.000,    -158605.000,  166,  143,    10.000
     -30745.000,    -158605.000,  167,  143,    10.000
     -30735.000,    -158605.000,  168,  143,    10.000
     -30725.000,    -158605.000,  169,  143,    10.000
     -30715.000,    -158605.000,  170,  143,    10.000
     -30705.000,    -158605.000,  171,  143,    10.000
     -30695.000,    -158605.000,  172,  143,    10.000
     -30685.000,    -158605.000,  173,  143,    10.000
     -30675.000,    -158605.000,  174,  143,    10.000
     -30665.000,    -158605.000,  175,  143,    10.000
     -30655.000,    -158605.000,  176,  143,    10.000
     -30645.000,    -158605.000,  177,  143,    10.000
     -30635.000,    -158605.000,  178,  143,    10.000
     -30625.000,    -158605.000,  179,  143,    10.000
     -30615.000,    -158605.000,  180,  143,    10.000
     -30605.000,    -158605.000,  181,  143,    10.000
     -30595.000,    -158605.000,  182,  143,    10.000
     -30585.000,    -158605.000,  183,  143,    10.000
     -30575.000,    -158605.000,  184,  143,    10.000
     -30565.000,    -158605.000,  185,  143,    10.000
     -30555.000,    -158605.000,  186,  143,    10.000
     -30545.000,    -158605.000,  187,  143,    10.000
     -30535.000,    -158605.000,  188,  143,    10.000
     -30525.000,    -158605.000,  189,  143,    10.000
     -30515.000,    -158605.000,  190,  143,    10.000
     -30505.000,    -158605.000,  191,  143,    10.000
     -30495.000,    -158605.000,  192,  143,    10.000
     -30485.000,    -158605.000,  193,  143,    10.000
     -30475.000,    -158605.000,  194,  143,    10.000
     -30465.000,    -158605.000,  195,  143,    10.000
     -30455.000,    -158605.000,  196,  143,    10.000
     -30445.000,    -158605.000,  197,  143,    10.000
     -30435.000,    -158605.000,  198,  143,    10.000
     -30425.000,    -158605.000,  199,  143,    10.000
     -30415.000,    -158605.000,  200,  143,    10.000
     -30405.000,    -158605.000,  201,  143,    10.000
     -30395.000,    -158605.000,  202,  143,    10.000
     -30385.000,    -158605.000,  203,  143,    10.000
     -30375.000,    -158605.000,  204,  143,    10.000
     -30365.000,    -158605.000,  205,  143,    10.000
     -30355.000,    -158605.000,  206,  143,    10.000
     -30345.000,    -158605.000,  207,  143,    10.000
     -30335.000,    -158605.000,  208,  143,    10.000
     -30325.000,    -158605.000,  209,  143,    10.000
     -30315.000,    -158605.000,  210,  143,    10.000
     -30305.000,    -158605.000,  211,  143,    10.000
     -30295.000,    -158605.000,  212,  143,    10.000
     -30285.000,    -158605.000,  213,  143,    10.000
     -30275.000,    -158605.000,  214,  143,    10.000
     -30265.000,    -158605.000,  215,  143,    10.000
     -30255.000,    -158605.000,  216,  143,    10.000
     -30245.000,    -158605.000,  217,  143,    10.000
     -30235.000,    -158605.000,  218,  143,    10.000
     -30225.000,    -158605.000,  219,  143,    10.000
     -30215.000,    -158605.000,  220,  143,    10.000
     -30205.000,    -158605.000,  221,  143,    10.000
     -30195.000,    -158605.000,  222,  143,    10.000
     -30185.000,    -158605.000,  223,  143,    10.000
     -30175.000,    -158605.000,  224,  143,    10.000
     -30165.000,    -158605.000,  225,  143,    10.000
     -31475.000,    -158595.000,   94,  144,    10.000
     -31465.000,    -158595.000,   95,  144,    10.000
     -31455.000,    -158595.000,   96,  144,    10.000
     -31445.000,    -158595.000,   97,  144,    10.000
     -31435.000,    -158595.000,   98,  144,    10.000
     -31425.000,    -158595.000,   99,  144,    10.000
     -31415.000,    -158595.000,  100,  144,    10.000
     -31405.000,    -158595.000,  101,  144,    10.000
     -31395.000,    -158595.000,  102,  144,    10.000
     -31385.000,    -158595.000,  103,  144,    10.000
     -31375.000,    -158595.000,  104,  144,    10.000
     -31365.000,    -158595.000,  105,  144,    10.000
     -31355.000,    -158595.000,  106,  144,    10.000
     -31345.000,    -158595.000,  107,  144,    10.000
     -31335.000,    -158595.000,  108,  144,    10.000
     -31325.000,    -158595.000,  109,  144,    10.000
     -31315.000,    -158595.000,  110,  144,    10.000
     -31305.000,    -158595.000,  111,  144,    10.000
     -31295.000,    -158595.000,  112,  144,    10.000
     -31285.000,    -158595.000,  113,  144,    10.000
     -31275.000,    -158595.000,  114,  144,    10.000
     -31265.000,    -158595.000,  115,  144,    10.000
     -31255.000,    -158595.000,  116,  144,    10.000
     -31245.000,    -158595.000,  117,  144,    10.000
     -31235.000,    -158595.000,  118,  144,    10.000
     -31225.000,    -158595.000,  119,  144,    10.000
     -31215.000,    -158595.000,  120,  144,    10.000
     -31205.000,    -158595.000,  121,  144,    10.000
     -31195.000,    -158595.000,  122,  144,    10.000
     -31185.000,    -158595.000,  123,  144,    10.000
     -31175.000,    -158595.000,  124,  144,    10.000
     -31165.000,    -158595.000,  125,  144,    10.000
     -31155.000,    -158595.000,  126,  144,    10.000
     -31145.000,    -158595.000,  127,  144,    10.000
     -31135.000,    -158595.000,  128,  144,    10.000
     -31125.000,    -158595.000,  129,  144,    10.000
     -31115.000,    -158595.000,  130,  144,    10.000
     -31105.000,    -158595.000,  131,  144,    10.000
     -31095.000,    -158595.000,  132,  144,    10.000
     -31085.000,    -158595.000,  133,  144,    10.000
     -31075.000,    -158595.000,  134,  144,    10.000
     -31065.000,    -158595.000,  135,  144,    10.000
     -31055.000,    -158595.000,  136,  144,    10.000
     -31045.000,    -158595.000,  137,  144,    10.000
     -31035.000,    -158595.000,  138,  144,    10.000
     -31025.000,    -158595.000,  139,  144,    10.000
     -31015.000,    -158595.000,  140,  144,    10.000
     -31005.000,    -158595.000,  141,  144,    10.000
     -30995.000,    -158595.000,  142,  144,    10.000
     -30985.000,    -158595.000,  143,  144,    10.000
     -30975.000,    -158595.000,  144,  144,    10.000
     -30965.000,    -158595.000,  145,  144,    10.000
     -30955.000,    -158595.000,  146,  144,    10.000
     -30945.000,    -158595.000,  147,  144,    10.000
     -30935.000,    -158595.000,  148,  144,    10.000
     -30925.000,    -158595.000,  149,  144,    10.000
     -30915.000,    -158595.000,  150,  144,    10.000
     -30905.000,    -158595.000,  151,  144,    10.000
     -30895.000,    -158595.000,  152,  144,    10.000
     -30885.000,    -158595.000,  153,  144,    10.000
     -30875.000,    -158595.000,  154,  144,    10.000
     -30865.000,    -158595.000,  155,  144,    10.000
     -30855.000,    -158595.000,  156,  144,    10.000
     -30845.000,    -158595.000,  157,  144,    10.000
     -30835.000,    -158595.000,  158,  144,    10.000
     -30825.000,    -158595.000,  159,  144,    10.000
     -30815.000,    -158595.000,  160,  144,    10.000
     -30805.000,    -158595.000,  161,  144,    10.000
     -30795.000,    -158595.000,  162,  144,    10.000
     -30785.000,    -158595.000,  163,  144,    10.000
     -30775.000,    -158595.000,  164,  144,    10.000
     -30765.000,    -158595.000,  165,  144,    10.000
     -30755.000,    -158595.000,  166,  144,    10.000
     -30745.000,    -158595.000,  167,  144,    10.000
     -30735.000,    -158595.000,  168,  144,    10.000
     -30725.000,    -158595.000,  169,  144,    10.000
     -30715.000,    -158595.000,  170,  144,    10.000
     -30705.000,    -158595.000,  171,  144,    10.000
     -30695.000,    -158595.000,  172,  144,    10.000
     -30685.000,    -158595.000,  173,  144,    10.000
     -30675.000,    -158595.000,  174,  144,    10.000
     -30665.000,    -158595.000,  175,  144,    10.000
     -30655.000,    -158595.000,  176,  144,    10.000
     -30645.000,    -158595.000,  177,  144,    10.000
     -30635.000,    -158595.000,  178,  144,    10.000
     -30625.000,    -158595.000,  179,  144,    10.000
     -30615.000,    -158595.000,  180,  144,    10.000
     -30605.000,    -158595.000,  181,  144,    10.000
     -30595.000,    -158595.000,  182,  144,    10.000
     -30585.000,    -158595.000,  183,  144,    10.000
     -30575.000,    -158595.000,  184,  144,    10.000
     -30565.000,    -158595.000,  185,  144,    10.000
     -30555.000,    -158595.000,  186,  144,    10.000
     -30545.000,    -158595.000,  187,  144,    10.000
     -30535.000,    -158595.000,  188,  144,    10.000
     -30525.000,    -158595.000,  189,  144,    10.000
     -30515.000,    -158595.000,  190,  144,    10.000
     -30505.000,    -158595.000,  191,  144,    10.000
     -30495.000,    -158595.000,  192,  144,    10.000
     -30485.000,    -158595.000,  193,  144,    10.000
     -30475.000,    -158595.000,  194,  144,    10.000
     -30465.000,    -158595.000,  195,  144,    10.000
     -30455.000,    -158595.000,  196,  144,    10.000
     -30445.000,    -158595.000,  197,  144,    10.000
     -30435.000,    -158595.000,  198,  144,    10.000
     -30425.000,    -158595.000,  199,  144,    10.000
     -30415.000,    -158595.000,  200,  144,    10.000
     -30405.000,    -158595.000,  201,  144,    10.000
     -30395.000,    -158595.000,  202,  144,    10.000
     -30385.000,    -158595.000,  203,  144,    10.000
     -30375.000,    -158595.000,  204,  144,    10.000
     -30365.000,    -158595.000,  205,  144,    10.000
     -30355.000,    -158595.000,  206,  144,    10.000
     -30345.000,    -158595.000,  207,  144,    10.000
     -30335.000,    -158595.000,  208,  144,    10.000
     -30325.000,    -158595.000,  209,  144,    10.000
     -30315.000,    -158595.000,  210,  144,    10.000
     -30305.000,    -158595.000,  211,  144,    10.000
     -30295.000,    -158595.000,  212,  144,    10.000
     -30285.000,    -158595.000,  213,  144,    10.000
     -30275.000,    -158595.000,  214,  144,    10.000
     -30265.000,    -158595.000,  215,  144,    10.000
     -30255.000,    -158595.000,  216,  144,    10.000
     -30245.000,    -158595.000,  217,  144,    10.000
     -30235.000,    -158595.000,  218,  144,    10.000
     -30225.000,    -158595.000,  219,  144,    10.000
     -30215.000,    -158595.000,  220,  144,    10.000
     -30205.000,    -158595.000,  221,  144,    10.000
     -30195.000,    -158595.000,  222,  144,    10.000
     -30185.000,    -158595.000,  223,  144,    10.000
     -30175.000,    -158595.000,  224,  144,    10.000
     -30165.000,    -158595.000,  225,  144,    10.000
     -31485.000,    -158585.000,   93,  145,    10.000
     -31475.000,    -158585.000,   94,  145,    10.000
     -31465.000,    -158585.000,   95,  145,    10.000
     -31455.000,    -158585.000,   96,  145,    10.000
     -31445.000,    -158585.000,   97,  145,    10.000
     -31435.000,    -158585.000,   98,  145,    10.000
     -31425.000,    -158585.000,   99,  145,    10.000
     -31415.000,    -158585.000,  100,  145,    10.000
     -31405.000,    -158585.000,  101,  145,    10.000
     -31395.000,    -158585.000,  102,  145,    10.000
     -31385.000,    -158585.000,  103,  145,    10.000
     -31375.000,    -158585.000,  104,  145,    10.000
     -31365.000,    -158585.000,  105,  145,    10.000
     -31355.000,    -158585.000,  106,  145,    10.000
     -31345.000,    -158585.000,  107,  145,    10.000
     -31335.000,    -158585.000,  108,  145,    10.000
     -31325.000,    -158585.000,  109,  145,    10.000
     -31315.000,    -158585.000,  110,  145,    10.000
     -31305.000,    -158585.000,  111,  145,    10.000
     -31295.000,    -158585.000,  112,  145,    10.000
     -31285.000,    -158585.000,  113,  145,    10.000
     -31275.000,    -158585.000,  114,  145,    10.000
     -31265.000,    -158585.000,  115,  145,    10.000
     -31255.000,    -158585.000,  116,  145,    10.000
     -31245.000,    -158585.000,  117,  145,    10.000
     -31235.000,    -158585.000,  118,  145,    10.000
     -31225.000,    -158585.000,  119,  145,    10.000
     -31215.000,    -158585.000,  120,  145,    10.000
     -31205.000,    -158585.000,  121,  145,    10.000
     -31195.000,    -158585.000,  122,  145,    10.000
     -31185.000,    -158585.000,  123,  145,    10.000
     -31175.000,    -158585.000,  124,  145,    10.000
     -31165.000,    -158585.000,  125,  145,    10.000
     -31155.000,    -158585.000,  126,  145,    10.000
     -31145.000,    -158585.000,  127,  145,    10.000
     -31135.000,    -158585.000,  128,  145,    10.000
     -31125.000,    -158585.000,  129,  145,    10.000
     -31115.000,    -158585.000,  130,  145,    10.000
     -31105.000,    -158585.000,  131,  145,    10.000
     -31095.000,    -158585.000,  132,  145,    10.000
     -31085.000,    -158585.000,  133,  145,    10.000
     -31075.000,    -158585.000,  134,  145,    10.000
     -31065.000,    -158585.000,  135,  145,    10.000
     -31055.000,    -158585.000,  136,  145,    10.000
     -31045.000,    -158585.000,  137,  145,    10.000
     -31035.000,    -158585.000,  138,  145,    10.000
     -31025.000,    -158585.000,  139,  145,    10.000
     -31015.000,    -158585.000,  140,  145,    10.000
     -31005.000,    -158585.000,  141,  145,    10.000
     -30995.000,    -158585.000,  142,  145,    10.000
     -30985.000,    -158585.000,  143,  145,    10.000
     -30975.000,    -158585.000,  144,  145,    10.000
     -30965.000,    -158585.000,  145,  145,    10.000
     -30955.000,    -158585.000,  146,  145,    10.000
     -30945.000,    -158585.000,  147,  145,    10.000
     -30935.000,    -158585.000,  148,  145,    10.000
     -30925.000,    -158585.000,  149,  145,    10.000
     -30915.000,    -158585.000,  150,  145,    10.000
     -30905.000,    -158585.000,  151,  145,    10.000
     -30895.000,    -158585.000,  152,  145,    10.000
     -30885.000,    -158585.000,  153,  145,    10.000
     -30875.000,    -158585.000,  154,  145,    10.000
     -30865.000,    -158585.000,  155,  145,    10.000
     -30855.000,    -158585.000,  156,  145,    10.000
     -30845.000,    -158585.000,  157,  145,    10.000
     -30835.000,    -158585.000,  158,  145,    10.000
     -30825.000,    -158585.000,  159,  145,    10.000
     -30815.000,    -158585.000,  160,  145,    10.000
     -30805.000,    -158585.000,  161,  145,    10.000
     -30795.000,    -158585.000,  162,  145,    10.000
     -30785.000,    -158585.000,  163,  145,    10.000
     -30775.000,    -158585.000,  164,  145,    10.000
     -30765.000,    -158585.000,  165,  145,    10.000
     -30755.000,    -158585.000,  166,  145,    10.000
     -30745.000,    -158585.000,  167,  145,    10.000
     -30735.000,    -158585.000,  168,  145,    10.000
     -30725.000,    -158585.000,  169,  145,    10.000
     -30715.000,    -158585.000,  170,  145,    10.000
     -30705.000,    -158585.000,  171,  145,    10.000
     -30695.000,    -158585.000,  172,  145,    10.000
     -30685.000,    -158585.000,  173,  145,    10.000
     -30675.000,    -158585.000,  174,  145,    10.000
     -30665.000,    -158585.000,  175,  145,    10.000
     -30655.000,    -158585.000,  176,  145,    10.000
     -30645.000,    -158585.000,  177,  145,    10.000
     -30635.000,    -158585.000,  178,  145,    10.000
     -30625.000,    -158585.000,  179,  145,    10.000
     -30615.000,    -158585.000,  180,  145,    10.000
     -30605.000,    -158585.000,  181,  145,    10.000
     -30595.000,    -158585.000,  182,  145,    10.000
     -30585.000,    -158585.000,  183,  145,    10.000
     -30575.000,    -158585.000,  184,  145,    10.000
     -30565.000,    -158585.000,  185,  145,    10.000
     -30555.000,    -158585.000,  186,  145,    10.000
     -30545.000,    -158585.000,  187,  145,    10.000
     -30535.000,    -158585.000,  188,  145,    10.000
     -30525.000,    -158585.000,  189,  145,    10.000
     -30515.000,    -158585.000,  190,  145,    10.000
     -30505.000,    -158585.000,  191,  145,    10.000
     -30495.000,    -158585.000,  192,  145,    10.000
     -30485.000,    -158585.000,  193,  145,    10.000
     -30475.000,    -158585.000,  194,  145,    10.000
     -30465.000,    -158585.000,  195,  145,    10.000
     -30455.000,    -158585.000,  196,  145,    10.000
     -30445.000,    -158585.000,  197,  145,    10.000
     -30435.000,    -158585.000,  198,  145,    10.000
     -30425.000,    -158585.000,  199,  145,    10.000
     -30415.000,    -158585.000,  200,  145,    10.000
     -30405.000,    -158585.000,  201,  145,    10.000
     -30395.000,    -158585.000,  202,  145,    10.000
     -30385.000,    -158585.000,  203,  145,    10.000
     -30375.000,    -158585.000,  204,  145,    10.000
     -30365.000,    -158585.000,  205,  145,    10.000
     -30355.000,    -158585.000,  206,  145,    10.000
     -30345.000,    -158585.000,  207,  145,    10.000
     -30335.000,    -158585.000,  208,  145,    10.000
     -30325.000,    -158585.000,  209,  145,    10.000
     -30315.000,    -158585.000,  210,  145,    10.000
     -30305.000,    -158585.000,  211,  145,    10.000
     -30295.000,    -158585.000,  212,  145,    10.000
     -30285.000,    -158585.000,  213,  145,    10.000
     -30275.000,    -158585.000,  214,  145,    10.000
     -30265.000,    -158585.000,  215,  145,    10.000
     -30255.000,    -158585.000,  216,  145,    10.000
     -30245.000,    -158585.000,  217,  145,    10.000
     -30235.000,    -158585.000,  218,  145,    10.000
     -30225.000,    -158585.000,  219,  145,    10.000
     -30215.000,    -158585.000,  220,  145,    10.000
     -30205.000,    -158585.000,  221,  145,    10.000
     -30195.000,    -158585.000,  222,  145,    10.000
     -30185.000,    -158585.000,  223,  145,    10.000
     -30175.000,    -158585.000,  224,  145,    10.000
     -30165.000,    -158585.000,  225,  145,    10.000
     -31495.000,    -158575.000,   92,  146,    10.000
     -31485.000,    -158575.000,   93,  146,    10.000
     -31475.000,    -158575.000,   94,  146,    10.000
     -31465.000,    -158575.000,   95,  146,    10.000
     -31455.000,    -158575.000,   96,  146,    10.000
     -31445.000,    -158575.000,   97,  146,    10.000
     -31435.000,    -158575.000,   98,  146,    10.000
     -31425.000,    -158575.000,   99,  146,    10.000
     -31415.000,    -158575.000,  100,  146,    10.000
     -31405.000,    -158575.000,  101,  146,    10.000
     -31395.000,    -158575.000,  102,  146,    10.000
     -31385.000,    -158575.000,  103,  146,    10.000
     -31375.000,    -158575.000,  104,  146,    10.000
     -31365.000,    -158575.000,  105,  146,    10.000
     -31355.000,    -158575.000,  106,  146,    10.000
     -31345.000,    -158575.000,  107,  146,    10.000
     -31335.000,    -158575.000,  108,  146,    10.000
     -31325.000,    -158575.000,  109,  146,    10.000
     -31315.000,    -158575.000,  110,  146,    10.000
     -31305.000,    -158575.000,  111,  146,    10.000
     -31295.000,    -158575.000,  112,  146,    10.000
     -31285.000,    -158575.000,  113,  146,    10.000
     -31275.000,    -158575.000,  114,  146,    10.000
     -31265.000,    -158575.000,  115,  146,    10.000
     -31255.000,    -158575.000,  116,  146,    10.000
     -31245.000,    -158575.000,  117,  146,    10.000
     -31235.000,    -158575.000,  118,  146,    10.000
     -31225.000,    -158575.000,  119,  146,    10.000
     -31215.000,    -158575.000,  120,  146,    10.000
     -31205.000,    -158575.000,  121,  146,    10.000
     -31195.000,    -158575.000,  122,  146,    10.000
     -31185.000,    -158575.000,  123,  146,    10.000
     -31175.000,    -158575.000,  124,  146,    10.000
     -31165.000,    -158575.000,  125,  146,    10.000
     -31155.000,    -158575.000,  126,  146,    10.000
     -31145.000,    -158575.000,  127,  146,    10.000
     -31135.000,    -158575.000,  128,  146,    10.000
     -31125.000,    -158575.000,  129,  146,    10.000
     -31115.000,    -158575.000,  130,  146,    10.000
     -31105.000,    -158575.000,  131,  146,    10.000
     -31095.000,    -158575.000,  132,  146,    10.000
     -31085.000,    -158575.000,  133,  146,    10.000
     -31075.000,    -158575.000,  134,  146,    10.000
     -31065.000,    -158575.000,  135,  146,    10.000
     -31055.000,    -158575.000,  136,  146,    10.000
     -31045.000,    -158575.000,  137,  146,    10.000
     -31035.000,    -158575.000,  138,  146,    10.000
     -31025.000,    -158575.000,  139,  146,    10.000
     -31015.000,    -158575.000,  140,  146,    10.000
     -31005.000,    -158575.000,  141,  146,    10.000
     -30995.000,    -158575.000,  142,  146,    10.000
     -30985.000,    -158575.000,  143,  146,    10.000
     -30975.000,    -158575.000,  144,  146,    10.000
     -30965.000,    -158575.000,  145,  146,    10.000
     -30955.000,    -158575.000,  146,  146,    10.000
     -30945.000,    -158575.000,  147,  146,    10.000
     -30935.000,    -158575.000,  148,  146,    10.000
     -30925.000,    -158575.000,  149,  146,    10.000
     -30915.000,    -158575.000,  150,  146,    10.000
     -30905.000,    -158575.000,  151,  146,    10.000
     -30895.000,    -158575.000,  152,  146,    10.000
     -30885.000,    -158575.000,  153,  146,    10.000
     -30875.000,    -158575.000,  154,  146,    10.000
     -30865.000,    -158575.000,  155,  146,    10.000
     -30855.000,    -158575.000,  156,  146,    10.000
     -30845.000,    -158575.000,  157,  146,    10.000
     -30835.000,    -158575.000,  158,  146,    10.000
     -30825.000,    -158575.000,  159,  146,    10.000
     -30815.000,    -158575.000,  160,  146,    10.000
     -30805.000,    -158575.000,  161,  146,    10.000
     -30795.000,    -158575.000,  162,  146,    10.000
     -30785.000,    -158575.000,  163,  146,    10.000
     -30775.000,    -158575.000,  164,  146,    10.000
     -30765.000,    -158575.000,  165,  146,    10.000
     -30755.000,    -158575.000,  166,  146,    10.000
     -30745.000,    -158575.000,  167,  146,    10.000
     -30735.000,    -158575.000,  168,  146,    10.000
     -30725.000,    -158575.000,  169,  146,    10.000
     -30715.000,    -158575.000,  170,  146,    10.000
     -30705.000,    -158575.000,  171,  146,    10.000
     -30695.000,    -158575.000,  172,  146,    10.000
     -30685.000,    -158575.000,  173,  146,    10.000
     -30675.000,    -158575.000,  174,  146,    10.000
     -30665.000,    -158575.000,  175,  146,    10.000
     -30655.000,    -158575.000,  176,  146,    10.000
     -30645.000,    -158575.000,  177,  146,    10.000
     -30635.000,    -158575.000,  178,  146,    10.000
     -30625.000,    -158575.000,  179,  146,    10.000
     -30615.000,    -158575.000,  180,  146,    10.000
     -30605.000,    -158575.000,  181,  146,    10.000
     -30595.000,    -158575.000,  182,  146,    10.000
     -30585.000,    -158575.000,  183,  146,    10.000
     -30575.000,    -158575.000,  184,  146,    10.000
     -30565.000,    -158575.000,  185,  146,    10.000
     -30555.000,    -158575.000,  186,  146,    10.000
     -30545.000,    -158575.000,  187,  146,    10.000
     -30535.000,    -158575.000,  188,  146,    10.000
     -30525.000,    -158575.000,  189,  146,    10.000
     -30515.000,    -158575.000,  190,  146,    10.000
     -30505.000,    -158575.000,  191,  146,    10.000
     -30495.000,    -158575.000,  192,  146,    10.000
     -30485.000,    -158575.000,  193,  146,    10.000
     -30475.000,    -158575.000,  194,  146,    10.000
     -30465.000,    -158575.000,  195,  146,    10.000
     -30455.000,    -158575.000,  196,  146,    10.000
     -30445.000,    -158575.000,  197,  146,    10.000
     -30435.000,    -158575.000,  198,  146,    10.000
     -30425.000,    -158575.000,  199,  146,    10.000
     -30415.000,    -158575.000,  200,  146,    10.000
     -30405.000,    -158575.000,  201,  146,    10.000
     -30395.000,    -158575.000,  202,  146,    10.000
     -30385.000,    -158575.000,  203,  146,    10.000
     -30375.000,    -158575.000,  204,  146,    10.000
     -30365.000,    -158575.000,  205,  146,    10.000
     -30355.000,    -158575.000,  206,  146,    10.000
     -30345.000,    -158575.000,  207,  146,    10.000
     -30335.000,    -158575.000,  208,  146,    10.000
     -30325.000,    -158575.000,  209,  146,    10.000
     -30315.000,    -158575.000,  210,  146,    10.000
     -30305.000,    -158575.000,  211,  146,    10.000
     -30295.000,    -158575.000,  212,  146,    10.000
     -30285.000,    -158575.000,  213,  146,    10.000
     -30275.000,    -158575.000,  214,  146,    10.000
     -30265.000,    -158575.000,  215,  146,    10.000
     -30255.000,    -158575.000,  216,  146,    10.000
     -30245.000,    -158575.000,  217,  146,    10.000
     -30235.000,    -158575.000,  218,  146,    10.000
     -30225.000,    -158575.000,  219,  146,    10.000
     -30215.000,    -158575.000,  220,  146,    10.000
     -30205.000,    -158575.000,  221,  146,    10.000
     -30195.000,    -158575.000,  222,  146,    10.000
     -30185.000,    -158575.000,  223,  146,    10.000
     -30175.000,    -158575.000,  224,  146,    10.000
     -30165.000,    -158575.000,  225,  146,    10.000
     -31495.000,    -158565.000,   92,  147,    10.000
     -31485.000,    -158565.000,   93,  147,    10.000
     -31475.000,    -158565.000,   94,  147,    10.000
     -31465.000,    -158565.000,   95,  147,    10.000
     -31455.000,    -158565.000,   96,  147,    10.000
     -31445.000,    -158565.000,   97,  147,    10.000
     -31435.000,    -158565.000,   98,  147,    10.000
     -31425.000,    -158565.000,   99,  147,    10.000
     -31415.000,    -158565.000,  100,  147,    10.000
     -31405.000,    -158565.000,  101,  147,    10.000
     -31395.000,    -158565.000,  102,  147,    10.000
     -31385.000,    -158565.000,  103,  147,    10.000
     -31375.000,    -158565.000,  104,  147,    10.000
     -31365.000,    -158565.000,  105,  147,    10.000
     -31355.000,    -158565.000,  106,  147,    10.000
     -31345.000,    -158565.000,  107,  147,    10.000
     -31335.000,    -158565.000,  108,  147,    10.000
     -31325.000,    -158565.000,  109,  147,    10.000
     -31315.000,    -158565.000,  110,  147,    10.000
     -31305.000,    -158565.000,  111,  147,    10.000
     -31295.000,    -158565.000,  112,  147,    10.000
     -31285.000,    -158565.000,  113,  147,    10.000
     -31275.000,    -158565.000,  114,  147,    10.000
     -31265.000,    -158565.000,  115,  147,    10.000
     -31255.000,    -158565.000,  116,  147,    10.000
     -31245.000,    -158565.000,  117,  147,    10.000
     -31235.000,    -158565.000,  118,  147,    10.000
     -31225.000,    -158565.000,  119,  147,    10.000
     -31215.000,    -158565.000,  120,  147,    10.000
     -31205.000,    -158565.000,  121,  147,    10.000
     -31195.000,    -158565.000,  122,  147,    10.000
     -31185.000,    -158565.000,  123,  147,    10.000
     -31175.000,    -158565.000,  124,  147,    10.000
     -31165.000,    -158565.000,  125,  147,    10.000
     -31155.000,    -158565.000,  126,  147,    10.000
     -31145.000,    -158565.000,  127,  147,    10.000
     -31135.000,    -158565.000,  128,  147,    10.000
     -31125.000,    -158565.000,  129,  147,    10.000
     -31115.000,    -158565.000,  130,  147,    10.000
     -31105.000,    -158565.000,  131,  147,    10.000
     -31095.000,    -158565.000,  132,  147,    10.000
     -31085.000,    -158565.000,  133,  147,    10.000
     -31075.000,    -158565.000,  134,  147,    10.000
     -31065.000,    -158565.000,  135,  147,    10.000
     -31055.000,    -158565.000,  136,  147,    10.000
     -31045.000,    -158565.000,  137,  147,    10.000
     -31035.000,    -158565.000,  138,  147,    10.000
     -31025.000,    -158565.000,  139,  147,    10.000
     -31015.000,    -158565.000,  140,  147,    10.000
     -31005.000,    -158565.000,  141,  147,    10.000
     -30995.000,    -158565.000,  142,  147,    10.000
     -30985.000,    -158565.000,  143,  147,    10.000
     -30975.000,    -158565.000,  144,  147,    10.000
     -30965.000,    -158565.000,  145,  147,    10.000
     -30955.000,    -158565.000,  146,  147,    10.000
     -30945.000,    -158565.000,  147,  147,    10.000
     -30935.000,    -158565.000,  148,  147,    10.000
     -30925.000,    -158565.000,  149,  147,    10.000
     -30915.000,    -158565.000,  150,  147,    10.000
     -30905.000,    -158565.000,  151,  147,    10.000
     -30895.000,    -158565.000,  152,  147,    10.000
     -30885.000,    -158565.000,  153,  147,    10.000
     -30875.000,    -158565.000,  154,  147,    10.000
     -30865.000,    -158565.000,  155,  147,    10.000
     -30855.000,    -158565.000,  156,  147,    10.000
     -30845.000,    -158565.000,  157,  147,    10.000
     -30835.000,    -158565.000,  158,  147,    10.000
     -30825.000,    -158565.000,  159,  147,    10.000
     -30815.000,    -158565.000,  160,  147,    10.000
     -30805.000,    -158565.000,  161,  147,    10.000
     -30795.000,    -158565.000,  162,  147,    10.000
     -30785.000,    -158565.000,  163,  147,    10.000
     -30775.000,    -158565.000,  164,  147,    10.000
     -30765.000,    -158565.000,  165,  147,    10.000
     -30755.000,    -158565.000,  166,  147,    10.000
     -30745.000,    -158565.000,  167,  147,    10.000
     -30735.000,    -158565.000,  168,  147,    10.000
     -30725.000,    -158565.000,  169,  147,    10.000
     -30715.000,    -158565.000,  170,  147,    10.000
     -30705.000,    -158565.000,  171,  147,    10.000
     -30695.000,    -158565.000,  172,  147,    10.000
     -30685.000,    -158565.000,  173,  147,    10.000
     -30675.000,    -158565.000,  174,  147,    10.000
     -30665.000,    -158565.000,  175,  147,    10.000
     -30655.000,    -158565.000,  176,  147,    10.000
     -30645.000,    -158565.000,  177,  147,    10.000
     -30635.000,    -158565.000,  178,  147,    10.000
     -30625.000,    -158565.000,  179,  147,    10.000
     -30615.000,    -158565.000,  180,  147,    10.000
     -30605.000,    -158565.000,  181,  147,    10.000
     -30595.000,    -158565.000,  182,  147,    10.000
     -30585.000,    -158565.000,  183,  147,    10.000
     -30575.000,    -158565.000,  184,  147,    10.000
     -30565.000,    -158565.000,  185,  147,    10.000
     -30555.000,    -158565.000,  186,  147,    10.000
     -30545.000,    -158565.000,  187,  147,    10.000
     -30535.000,    -158565.000,  188,  147,    10.000
     -30525.000,    -158565.000,  189,  147,    10.000
     -30515.000,    -158565.000,  190,  147,    10.000
     -30505.000,    -158565.000,  191,  147,    10.000
