lon,lat,x,y
130.817182,33.417740,-17002.282959,46341.054375
130.820307,33.417740,-16711.604673,46340.547935
130.823433,33.417740,-16420.926406,46340.050228
130.826559,33.417740,-16130.248158,46339.561254
130.829684,33.417740,-15839.569930,46339.081013
130.832810,33.417740,-15548.891720,46338.609505
130.835935,33.417740,-15258.213529,46338.146730
130.839061,33.417740,-14967.535356,46337.692688
130.714039,33.419822,-26594.044869,46593.622721
130.717165,33.419822,-26303.372678,46592.828063
130.720290,33.419822,-26012.700519,46592.042137
130.723416,33.419822,-25722.028390,46591.264946
130.726541,33.419822,-25431.356291,46590.496487
130.729667,33.419822,-25140.684222,46589.736763
130.732793,33.419822,-24850.012183,46588.985771
130.735918,33.419822,-24559.340173,46588.243514
130.739044,33.419822,-24268.668193,46587.509989
130.742169,33.419822,-23977.996241,46586.785198
130.745295,33.419822,-23687.324317,46586.069141
130.748420,33.419822,-23396.652421,46585.361817
130.751546,33.419822,-23105.980553,46584.663227
130.754671,33.419822,-22815.308712,46583.973370
130.757797,33.419822,-22524.636898,46583.292246
130.760922,33.419822,-22233.965110,46582.619856
130.764048,33.419822,-21943.293349,46581.956199
130.767173,33.419822,-21652.621614,46581.301276
130.770299,33.419822,-21361.949904,46580.655086
130.773424,33.419822,-21071.278220,46580.017630
130.776550,33.419822,-20780.606560,46579.388907
130.779676,33.419822,-20489.934925,46578.768917
130.782801,33.419822,-20199.263314,46578.157661
130.785927,33.419822,-19908.591727,46577.555138
130.789052,33.419822,-19617.920163,46576.961348
130.792178,33.419822,-19327.248623,46576.376292
130.795303,33.419822,-19036.577105,46575.799970
130.798429,33.419822,-18745.905610,46575.232380
130.801554,33.419822,-18455.234137,46574.673524
130.804680,33.419822,-18164.562685,46574.123401
130.807805,33.419822,-17873.891255,46573.582012
130.810931,33.419822,-17583.219847,46573.049356
130.814056,33.419822,-17292.548459,46572.525433
130.817182,33.419822,-17001.877091,46572.010244
130.820307,33.419822,-16711.205743,46571.503788
130.823433,33.419822,-16420.534416,46571.006065
130.826559,33.419822,-16129.863107,46570.517076
130.829684,33.419822,-15839.191818,46570.036820
130.832810,33.419822,-15548.520547,46569.565297
130.835935,33.419822,-15257.849295,46569.102508
130.839061,33.419822,-14967.178060,46568.648452
130.714039,33.421905,-26593.409978,46824.579342
130.717165,33.421905,-26302.744726,46823.784659
130.720290,33.421905,-26012.079506,46822.998709
130.723416,33.421905,-25721.414316,46822.221493
130.726541,33.421905,-25430.749157,46821.453011
130.729667,33.421905,-25140.084028,46820.693262
130.732793,33.421905,-24849.418928,46819.942248
130.735918,33.421905,-24558.753858,46819.199967
130.739044,33.421905,-24268.088817,46818.466419
130.742169,33.421905,-23977.423804,46817.741606
130.745295,33.421905,-23686.758820,46817.025526
130.748420,33.421905,-23396.093864,46816.318180
130.751546,33.421905,-23105.428935,46815.619568
130.754671,33.421905,-22814.764033,46814.929690
130.757797,33.421905,-22524.099159,46814.248545
130.760922,33.421905,-22233.434311,46813.576134
130.764048,33.421905,-21942.769489,46812.912456
130.767173,33.421905,-21652.104693,46812.257513
130.770299,33.421905,-21361.439923,46811.611302
130.773424,33.421905,-21070.775178,46810.973826
130.776550,33.421905,-20780.110457,46810.345083
130.779676,33.421905,-20489.445762,46809.725074
130.782801,33.421905,-20198.781090,46809.113799
130.785927,33.421905,-19908.116442,46808.511257
130.789052,33.421905,-19617.451818,46807.917449
130.792178,33.421905,-19326.787217,46807.332375
130.795303,33.421905,-19036.122639,46806.756034
130.798429,33.421905,-18745.458083,46806.188427
130.801554,33.421905,-18454.793549,46805.629554
130.804680,33.421905,-18164.129037,46805.079414
130.807805,33.421905,-17873.464547,46804.538008
130.810931,33.421905,-17582.800077,46804.005335
130.814056,33.421905,-17292.135629,46803.481396
130.817182,33.421905,-17001.471200,46802.966191
130.820307,33.421905,-16710.806792,46802.459719
130.823433,33.421905,-16420.142404,46801.961981
130.826559,33.421905,-16129.478035,46801.472976
130.829684,33.421905,-15838.813684,46800.992705
130.832810,33.421905,-15548.149353,46800.521167
130.835935,33.421905,-15257.485040,46800.058364
130.839061,33.421905,-14966.820745,46799.604293
130.714039,33.423987,-26592.775051,47055.536041
130.717165,33.423987,-26302.116739,47054.741332
130.720290,33.423987,-26011.458459,47053.955358
130.723416,33.423987,-25720.800209,47053.178118
130.726541,33.423987,-25430.141990,47052.409612
130.729667,33.423987,-25139.483801,47051.649839
130.732793,33.423987,-24848.825641,47050.898801
130.735918,33.423987,-24558.167511,47050.156497
130.739044,33.423987,-24267.509409,47049.422927
130.742169,33.423987,-23976.851336,47048.698091
130.745295,33.423987,-23686.193292,47047.981989
130.748420,33.423987,-23395.535275,47047.274621
130.751546,33.423987,-23104.877287,47046.575987
130.754671,33.423987,-22814.219325,47045.886087
130.757797,33.423987,-22523.561390,47045.204921
130.760922,33.423987,-22232.903482,47044.532489
130.764048,33.423987,-21942.245600,47043.868791
130.767173,33.423987,-21651.587744,47043.213826
130.770299,33.423987,-21360.929913,47042.567596
130.773424,33.423987,-21070.272108,47041.930100
130.776550,33.423987,-20779.614328,47041.301338
130.779676,33.423987,-20488.956572,47040.681309
130.782801,33.423987,-20198.298840,47040.070015
130.785927,33.423987,-19907.641132,47039.467455
130.789052,33.423987,-19616.983447,47038.873628
130.792178,33.423987,-19326.325786,47038.288535
130.795303,33.423987,-19035.668147,47037.712177
130.798429,33.423987,-18745.010531,47037.144552
130.801554,33.423987,-18454.352937,47036.585661
130.804680,33.423987,-18163.695365,47036.035504
130.807805,33.423987,-17873.037814,47035.494081
130.810931,33.423987,-17582.380285,47034.961391
130.814056,33.423987,-17291.722776,47034.437436
130.817182,33.423987,-17001.065287,47033.922215
130.820307,33.423987,-16710.407819,47033.415727
130.823433,33.423987,-16419.750370,47032.917973
130.826559,33.423987,-16129.092941,47032.428953
130.829684,33.423987,-15838.435530,47031.948667
130.832810,33.423987,-15547.778139,47031.477115
130.835935,33.423987,-15257.120765,47031.014297
130.839061,33.423987,-14966.463410,47030.560212
130.714039,33.426070,-26592.140089,47286.492817
130.717165,33.426070,-26301.488718,47285.698083
130.720290,33.426070,-26010.837378,47284.912085
130.723416,33.426070,-25720.186068,47284.134820
130.726541,33.426070,-25429.534789,47283.366290
130.729667,33.426070,-25138.883540,47282.606494
130.732793,33.426070,-24848.232321,47281.855432
130.735918,33.426070,-24557.581131,47281.113105
130.739044,33.426070,-24266.929969,47280.379512
130.742169,33.426070,-23976.278837,47279.654654
130.745295,33.426070,-23685.627733,47278.938529
130.748420,33.426070,-23394.976656,47278.231139
130.751546,33.426070,-23104.325608,47277.532483
130.754671,33.426070,-22813.674586,47276.842562
130.757797,33.426070,-22523.023592,47276.161374
130.760922,33.426070,-22232.372624,47275.488921
130.764048,33.426070,-21941.721682,47274.825202
130.767173,33.426070,-21651.070766,47274.170218
130.770299,33.426070,-21360.419875,47273.523968
130.773424,33.426070,-21069.769010,47272.886451
130.776550,33.426070,-20779.118170,47272.257670
130.779676,33.426070,-20488.467354,47271.637622
130.782801,33.426070,-20197.816563,47271.026308
130.785927,33.426070,-19907.165795,47270.423729
130.789052,33.426070,-19616.515050,47269.829884
130.792178,33.426070,-19325.864329,47269.244773
130.795303,33.426070,-19035.213631,47268.668396
130.798429,33.426070,-18744.562955,47268.100754
130.801554,33.426070,-18453.912301,47267.541846
130.804680,33.426070,-18163.261669,47266.991671
130.807805,33.426070,-17872.611058,47266.450231
130.810931,33.426070,-17581.960469,47265.917526
130.814056,33.426070,-17291.309900,47265.393554
130.817182,33.426070,-17000.659352,47264.878316
130.820307,33.426070,-16710.008823,47264.371813
130.823433,33.426070,-16419.358315,47263.874044
130.826559,33.426070,-16128.707825,47263.385008
130.829684,33.426070,-15838.057355,47262.904707
130.832810,33.426070,-15547.406903,47262.433141
130.835935,33.426070,-15256.756470,47261.970308
130.839061,33.426070,-14966.106055,47261.516209
130.714039,33.428152,-26591.505092,47517.449670
130.717165,33.428152,-26300.860661,47516.654912
130.720290,33.428152,-26010.216262,47515.868889
130.723416,33.428152,-25719.571893,47515.091600
130.726541,33.428152,-25428.927555,47514.323046
130.729667,33.428152,-25138.283246,47513.563226
130.732793,33.428152,-24847.638967,47512.812141
130.735918,33.428152,-24556.994718,47512.069791
130.739044,33.428152,-24266.350497,47511.336175
130.742169,33.428152,-23975.706305,47510.611294
130.745295,33.428152,-23685.062142,47509.895147
130.748420,33.428152,-23394.418006,47509.187735
130.751546,33.428152,-23103.773898,47508.489057
130.754671,33.428152,-22813.129817,47507.799114
130.757797,33.428152,-22522.485763,47507.117905
130.760922,33.428152,-22231.841736,47506.445431
130.764048,33.428152,-21941.197735,47505.781692
130.767173,33.428152,-21650.553759,47505.126687
130.770299,33.428152,-21359.909809,47504.480416
130.773424,33.428152,-21069.265885,47503.842880
130.776550,33.428152,-20778.621985,47503.214079
130.779676,33.428152,-20487.978110,47502.594012
130.782801,33.428152,-20197.334259,47501.982679
130.785927,33.428152,-19906.690431,47501.380081
130.789052,33.428152,-19616.046628,47500.786218
130.792178,33.428152,-19325.402847,47500.201089
130.795303,33.428152,-19034.759089,47499.624694
130.798429,33.428152,-18744.115354,47499.057034
130.801554,33.428152,-18453.471640,47498.498108
130.804680,33.428152,-18162.827949,47497.947917
130.807805,33.428152,-17872.184279,47497.406460
130.810931,33.428152,-17581.540630,47496.873737
130.814056,33.428152,-17290.897001,47496.349749
130.817182,33.428152,-17000.253394,47495.834495
130.820307,33.428152,-16709.609806,47495.327976
130.823433,33.428152,-16418.966237,47494.830191
130.826559,33.428152,-16128.322689,47494.341141
130.829684,33.428152,-15837.679159,47493.860825
130.832810,33.428152,-15547.035648,47493.389244
130.835935,33.428152,-15256.392155,47492.926396
130.839061,33.428152,-14965.748680,47492.472284
130.714039,33.430235,-26590.870060,47748.406601
130.717165,33.430235,-26300.232570,47747.611818
130.720290,33.430235,-26009.595112,47746.825770
130.723416,33.430235,-25718.957684,47746.048457
130.726541,33.430235,-25428.320287,47745.279879
130.729667,33.430235,-25137.682919,47744.520036
130.732793,33.430235,-24847.045581,47743.768927
130.735918,33.430235,-24556.408273,47743.026554
130.739044,33.430235,-24265.770993,47742.292915
130.742169,33.430235,-23975.133742,47741.568011
130.745295,33.430235,-23684.496520,47740.851842
130.748420,33.430235,-23393.859325,47740.144408
130.751546,33.430235,-23103.222158,47739.445708
130.754671,33.430235,-22812.585018,47738.755744
130.757797,33.430235,-22521.947905,47738.074514
130.760922,33.430235,-22231.310819,47737.402019
130.764048,33.430235,-21940.673758,47736.738259
130.767173,33.430235,-21650.036724,47736.083233
130.770299,33.430235,-21359.399715,47735.436943
130.773424,33.430235,-21068.762731,47734.799387
130.776550,33.430235,-20778.125773,47734.170566
130.779676,33.430235,-20487.488838,47733.550479
130.782801,33.430235,-20196.851928,47732.939128
130.785927,33.430235,-19906.215042,47732.336511
130.789052,33.430235,-19615.578179,47731.742629
130.792178,33.430235,-19324.941339,47731.157481
130.795303,33.430235,-19034.304522,47730.581069
130.798429,33.430235,-18743.667728,47730.013391
130.801554,33.430235,-18453.030955,47729.454448
130.804680,33.430235,-18162.394205,47728.904239
130.807805,33.430235,-17871.757476,47728.362765
130.810931,33.430235,-17581.120767,47727.830026
130.814056,33.430235,-17290.484080,47727.306022
130.817182,33.430235,-16999.847413,47726.790752
130.820307,33.430235,-16709.210766,47726.284217
130.823433,33.430235,-16418.574139,47725.786417
130.826559,33.430235,-16127.937531,47725.297351
130.829684,33.430235,-15837.300942,47724.817020
130.832810,33.430235,-15546.664372,47724.345424
130.835935,33.430235,-15256.027820,47723.882562
130.839061,33.430235,-14965.391286,47723.428435
130.714039,33.432317,-26590.234992,47979.363609
130.717165,33.432317,-26299.604444,47978.568801
130.720290,33.432317,-26008.973927,47977.782729
130.723416,33.432317,-25718.343441,47977.005392
130.726541,33.432317,-25427.712985,47976.236790
130.729667,33.432317,-25137.082559,47975.476923
130.732793,33.432317,-24846.452162,47974.725791
130.735918,33.432317,-24555.821795,47973.983394
130.739044,33.432317,-24265.191457,47973.249733
130.742169,33.432317,-23974.561148,47972.524806
130.745295,33.432317,-23683.930866,47971.808615
130.748420,33.432317,-23393.300613,47971.101159
130.751546,33.432317,-23102.670387,47970.402437
130.754671,33.432317,-22812.040189,47969.712451
130.757797,33.432317,-22521.410017,47969.031200
130.760922,33.432317,-22230.779872,47968.358684
130.764048,33.432317,-21940.149753,47967.694903
130.767173,33.432317,-21649.519660,47967.039858
130.770299,33.432317,-21358.889592,47966.393547
130.773424,33.432317,-21068.259550,47965.755971
130.776550,33.432317,-20777.629533,47965.127130
130.779676,33.432317,-20486.999540,47964.507025
130.782801,33.432317,-20196.369571,47963.895654
130.785927,33.432317,-19905.739626,47963.293018
130.789052,33.432317,-19615.109704,47962.699118
130.792178,33.432317,-19324.479806,47962.113952
130.795303,33.432317,-19033.849930,47961.537521
130.798429,33.432317,-18743.220077,47960.969826
130.801554,33.432317,-18452.590246,47960.410865
130.804680,33.432317,-18161.960437,47959.860640
130.807805,33.432317,-17871.330649,47959.319149
130.810931,33.432317,-17580.700882,47958.786393
130.814056,33.432317,-17290.071136,47958.262372
130.817182,33.432317,-16999.441410,47957.747087
130.820307,33.432317,-16708.811704,47957.240536
130.823433,33.432317,-16418.182018,47956.742720
130.826559,33.432317,-16127.552351,47956.253639
130.829684,33.432317,-15836.922704,47955.773293
130.832810,33.432317,-15546.293075,47955.301682
130.835935,33.432317,-15255.663464,47954.838806
130.839061,33.432317,-14965.033871,47954.384665
130.714039,33.434400,-26589.599889,48210.320695
130.717165,33.434400,-26298.976283,48209.525862
130.720290,33.434400,-26008.352708,48208.739766
130.723416,33.434400,-25717.729164,48207.962404
130.726541,33.434400,-25427.105649,48207.193778
130.729667,33.434400,-25136.482165,48206.433887
130.732793,33.434400,-24845.858711,48205.682732
130.735918,33.434400,-24555.235285,48204.940312
130.739044,33.434400,-24264.611889,48204.206628
130.742169,33.434400,-23973.988521,48203.481679
130.745295,33.434400,-23683.365182,48202.765465
130.748420,33.434400,-23392.741870,48202.057987
130.751546,33.434400,-23102.118586,48201.359244
130.754671,33.434400,-22811.495329,48200.669236
130.757797,33.434400,-22520.872099,48199.987964
130.760922,33.434400,-22230.248896,48199.315427
130.764048,33.434400,-21939.625719,48198.651625
130.767173,33.434400,-21649.002567,48197.996559
130.770299,33.434400,-21358.379442,48197.350228
130.773424,33.434400,-21067.756341,48196.712633
130.776550,33.434400,-20777.133265,48196.083772
130.779676,33.434400,-20486.510214,48195.463647
130.782801,33.434400,-20195.887187,48194.852258
130.785927,33.434400,-19905.264184,48194.249603
130.789052,33.434400,-19614.641204,48193.655684
130.792178,33.434400,-19324.018247,48193.070500
130.795303,33.434400,-19033.395313,48192.494052
130.798429,33.434400,-18742.772401,48191.926338
130.801554,33.434400,-18452.149512,48191.367360
130.804680,33.434400,-18161.526644,48190.817117
130.807805,33.434400,-17870.903798,48190.275610
130.810931,33.434400,-17580.280973,48189.742838
130.814056,33.434400,-17289.658168,48189.218800
130.817182,33.434400,-16999.035384,48188.703499
130.820307,33.434400,-16708.412620,48188.196932
130.823433,33.434400,-16417.789876,48187.699101
130.826559,33.434400,-16127.167151,48187.210005
130.829684,33.434400,-15836.544445,48186.729644
130.832810,33.434400,-15545.921757,48186.258018
130.835935,33.434400,-15255.299088,48185.795128
130.839061,33.434400,-14964.676437,48185.340972
130.714039,33.436483,-26588.964752,48441.277858
130.717165,33.436483,-26298.348088,48440.483001
130.720290,33.436483,-26007.731455,48439.696879
130.723416,33.436483,-25717.114852,48438.919494
130.726541,33.436483,-25426.498280,48438.150844
130.729667,33.436483,-25135.881738,48437.390929
130.732793,33.436483,-24845.265226,48436.639751
130.735918,33.436483,-24554.648743,48435.897308
130.739044,33.436483,-24264.032288,48435.163601
130.742169,33.436483,-23973.415863,48434.438629
130.745295,33.436483,-23682.799465,48433.722393
130.748420,33.436483,-23392.183096,48433.014893
130.751546,33.436483,-23101.566754,48432.316128
130.754671,33.436483,-22810.950439,48431.626099
130.757797,33.436483,-22520.334152,48430.944805
130.760922,33.436483,-22229.717890,48430.272247
130.764048,33.436483,-21939.101655,48429.608425
130.767173,33.436483,-21648.485446,48428.953338
130.770299,33.436483,-21357.869263,48428.306987
130.773424,33.436483,-21067.253104,48427.669372
130.776550,33.436483,-20776.636970,48427.040492
130.779676,33.436483,-20486.020861,48426.420348
130.782801,33.436483,-20195.404776,48425.808939
130.785927,33.436483,-19904.788715,48425.206266
130.789052,33.436483,-19614.172677,48424.612328
130.792178,33.436483,-19323.556662,48424.027126
130.795303,33.436483,-19032.940671,48423.450659
130.798429,33.436483,-18742.324701,48422.882928
130.801554,33.436483,-18451.708754,48422.323933
130.804680,33.436483,-18161.092828,48421.773673
130.807805,33.436483,-17870.476924,48421.232148
130.810931,33.436483,-17579.861041,48420.699360
130.814056,33.436483,-17289.245178,48420.175306
130.817182,33.436483,-16998.629336,48419.659988
130.820307,33.436483,-16708.013514,48419.153406
130.823433,33.436483,-16417.397712,48418.655559
130.826559,33.436483,-16126.781929,48418.166448
130.829684,33.436483,-15836.166165,48417.686072
130.832810,33.436483,-15545.550419,48417.214431
130.835935,33.436483,-15254.934692,48416.751526
130.839061,33.436483,-14964.318983,48416.297357
130.714039,33.438565,-26588.329579,48672.235099
130.717165,33.438565,-26297.719857,48671.440217
130.720290,33.438565,-26007.110167,48670.654071
130.723416,33.438565,-25716.500507,48669.876661
130.726541,33.438565,-25425.890878,48669.107987
130.729667,33.438565,-25135.281278,48668.348049
130.732793,33.438565,-24844.671708,48667.596847
130.735918,33.438565,-24554.062168,48666.854381
130.739044,33.438565,-24263.452656,48666.120651
130.742169,33.438565,-23972.843173,48665.395657
130.745295,33.438565,-23682.233718,48664.679398
130.748420,33.438565,-23391.624291,48663.971876
130.751546,33.438565,-23101.014892,48663.273089
130.754671,33.438565,-22810.405520,48662.583039
130.757797,33.438565,-22519.796174,48661.901724
130.760922,33.438565,-22229.186856,48661.229145
130.764048,33.438565,-21938.577563,48660.565302
130.767173,33.438565,-21647.968296,48659.910195
130.770299,33.438565,-21357.359055,48659.263824
130.773424,33.438565,-21066.749839,48658.626188
130.776550,33.438565,-20776.140648,48657.997289
130.779676,33.438565,-20485.531481,48657.377125
130.782801,33.438565,-20194.922339,48656.765698
130.785927,33.438565,-19904.313220,48656.163006
130.789052,33.438565,-19613.704125,48655.569049
130.792178,33.438565,-19323.095052,48654.983829
130.795303,33.438565,-19032.486003,48654.407345
130.798429,33.438565,-18741.876976,48653.839596
130.801554,33.438565,-18451.267971,48653.280583
130.804680,33.438565,-18160.658988,48652.730306
130.807805,33.438565,-17870.050026,48652.188765
130.810931,33.438565,-17579.441085,48651.655959
130.814056,33.438565,-17288.832165,48651.131889
130.817182,33.438565,-16998.223266,48650.616555
130.820307,33.438565,-16707.614386,48650.109957
130.823433,33.438565,-16417.005526,48649.612095
130.826559,33.438565,-16126.396685,48649.122968
130.829684,33.438565,-15835.787864,48648.642577
130.832810,33.438565,-15545.179061,48648.170922
130.835935,33.438565,-15254.570276,48647.708003
130.839061,33.438565,-14963.961510,48647.253819
130.714039,33.440648,-26587.694370,48903.192417
130.717165,33.440648,-26297.091592,48902.397510
130.720290,33.440648,-26006.488845,48901.611340
130.723416,33.440648,-25715.886128,48900.833906
130.726541,33.440648,-25425.283441,48900.065208
130.729667,33.440648,-25134.680785,48899.305246
130.732793,33.440648,-24844.078158,48898.554021
130.735918,33.440648,-24553.475560,48897.811532
130.739044,33.440648,-24262.872991,48897.077779
130.742169,33.440648,-23972.270451,48896.352762
130.745295,33.440648,-23681.667939,48895.636481
130.748420,33.440648,-23391.065455,48894.928937
130.751546,33.440648,-23100.462999,48894.230128
130.754671,33.440648,-22809.860570,48893.540056
130.757797,33.440648,-22519.258167,48892.858720
130.760922,33.440648,-22228.655791,48892.186120
130.764048,33.440648,-21938.053442,48891.522257
130.767173,33.440648,-21647.451118,48890.867129
130.770299,33.440648,-21356.848820,48890.220738
130.773424,33.440648,-21066.246546,48889.583083
130.776550,33.440648,-20775.644298,48888.954164
130.779676,33.440648,-20485.042074,48888.333981
130.782801,33.440648,-20194.439875,48887.722534
130.785927,33.440648,-19903.837699,48887.119823
130.789052,33.440648,-19613.235546,48886.525848
130.792178,33.440648,-19322.633417,48885.940610
130.795303,33.440648,-19032.031310,48885.364107
130.798429,33.440648,-18741.429226,48884.796341
130.801554,33.440648,-18450.827164,48884.237311
130.804680,33.440648,-18160.225123,48883.687016
130.807805,33.440648,-17869.623105,48883.145458
130.810931,33.440648,-17579.021107,48882.612636
130.814056,33.440648,-17288.419129,48882.088550
130.817182,33.440648,-16997.817173,48881.573200
130.820307,33.440648,-16707.215236,48881.066586
130.823433,33.440648,-16416.613319,48880.568708
130.826559,33.440648,-16126.011421,48880.079567
130.829684,33.440648,-15835.409542,48879.599161
130.832810,33.440648,-15544.807682,48879.127491
130.835935,33.440648,-15254.205840,48878.664557
130.839061,33.440648,-14963.604016,48878.210359
130.714039,33.442730,-26587.059127,49134.149813
130.717165,33.442730,-26296.463292,49133.354881
130.720290,33.442730,-26005.867488,49132.568686
130.723416,33.442730,-25715.271714,49131.791228
130.726541,33.442730,-25424.675971,49131.022506
130.729667,33.442730,-25134.080258,49130.262521
130.732793,33.442730,-24843.484574,49129.511272
130.735918,33.442730,-24552.888920,49128.768760
130.739044,33.442730,-24262.293295,49128.034984
130.742169,33.442730,-23971.697698,49127.309944
130.745295,33.442730,-23681.102129,49126.593641
130.748420,33.442730,-23390.506588,49125.886075
130.751546,33.442730,-23099.911075,49125.187245
130.754671,33.442730,-22809.315589,49124.497151
130.757797,33.442730,-22518.720130,49123.815794
130.760922,33.442730,-22228.124698,49123.143173
130.764048,33.442730,-21937.529291,49122.479289
130.767173,33.442730,-21646.933911,49121.824141
130.770299,33.442730,-21356.338556,49121.177730
130.773424,33.442730,-21065.743226,49120.540055
130.776550,33.442730,-20775.147921,49119.911116
130.779676,33.442730,-20484.552640,49119.290914
130.782801,33.442730,-20193.957384,49118.679448
130.785927,33.442730,-19903.362151,49118.076718
130.789052,33.442730,-19612.766942,49117.482725
130.792178,33.442730,-19322.171756,49116.897468
130.795303,33.442730,-19031.576592,49116.320948
130.798429,33.442730,-18740.981451,49115.753164
130.801554,33.442730,-18450.386332,49115.194116
130.804680,33.442730,-18159.791235,49114.643805
130.807805,33.442730,-17869.196159,49114.102230
130.810931,33.442730,-17578.601105,49113.569391
130.814056,33.442730,-17288.006071,49113.045289
130.817182,33.442730,-16997.411057,49112.529923
130.820307,33.442730,-16706.816063,49112.023293
130.823433,33.442730,-16416.221089,49111.525400
130.826559,33.442730,-16125.626135,49111.036242
130.829684,33.442730,-15835.031199,49110.555822
130.832810,33.442730,-15544.436282,49110.084137
130.835935,33.442730,-15253.841384,49109.621189
130.839061,33.442730,-14963.246503,49109.166977
130.714039,33.444813,-26586.423849,49365.107286
130.717165,33.444813,-26295.834957,49364.312330
130.720290,33.444813,-26005.246097,49363.526110
130.723416,33.444813,-25714.657267,49362.748628
130.726541,33.444813,-25424.068468,49361.979882
130.729667,33.444813,-25133.479698,49361.219873
130.732793,33.444813,-24842.890958,49360.468601
130.735918,33.444813,-24552.302248,49359.726065
130.739044,33.444813,-24261.713566,49358.992267
130.742169,33.444813,-23971.124913,49358.267205
130.745295,33.444813,-23680.536288,49357.550879
130.748420,33.444813,-23389.947691,49356.843291
130.751546,33.444813,-23099.359121,49356.144439
130.754671,33.444813,-22808.770579,49355.454324
130.757797,33.444813,-22518.182063,49354.772946
130.760922,33.444813,-22227.593575,49354.100304
130.764048,33.444813,-21937.005112,49353.436399
130.767173,33.444813,-21646.416675,49352.781231
130.770299,33.444813,-21355.828264,49352.134799
130.773424,33.444813,-21065.239877,49351.497104
130.776550,33.444813,-20774.651516,49350.868146
130.779676,33.444813,-20484.063179,49350.247924
130.782801,33.444813,-20193.474866,49349.636439
130.785927,33.444813,-19902.886577,49349.033691
130.789052,33.444813,-19612.298311,49348.439679
130.792178,33.444813,-19321.710069,49347.854404
130.795303,33.444813,-19031.121849,49347.277866
130.798429,33.444813,-18740.533652,49346.710064
130.801554,33.444813,-18449.945476,49346.150999
130.804680,33.444813,-18159.357323,49345.600671
130.807805,33.444813,-17868.769191,49345.059079
130.810931,33.444813,-17578.181080,49344.526223
130.814056,33.444813,-17287.592989,49344.002105
130.817182,33.444813,-16997.004919,49343.486723
130.820307,33.444813,-16706.416869,49342.980077
130.823433,33.444813,-16415.828839,49342.482168
130.826559,33.444813,-16125.240828,49341.992996
130.829684,33.444813,-15834.652835,49341.512560
130.832810,33.444813,-15544.064862,49341.040861
130.835935,33.444813,-15253.476907,49340.577898
130.839061,33.444813,-14962.888970,49340.123672
130.714039,33.446895,-26585.788535,49596.064836
130.717165,33.446895,-26295.206588,49595.269856
130.720290,33.446895,-26004.624671,49594.483612
130.723416,33.446895,-25714.042786,49593.706105
130.726541,33.446895,-25423.460930,49592.937335
130.729667,33.446895,-25132.879105,49592.177303
130.732793,33.446895,-24842.297309,49591.426007
130.735918,33.446895,-24551.715543,49590.683448
130.739044,33.446895,-24261.133805,49589.949627
130.742169,33.446895,-23970.552096,49589.224542
130.745295,33.446895,-23679.970415,49588.508195
130.748420,33.446895,-23389.388762,49587.800584
130.751546,33.446895,-23098.807137,49587.101711
130.754671,33.446895,-22808.225538,49586.411574
130.757797,33.446895,-22517.643967,49585.730175
130.760922,33.446895,-22227.062422,49585.057512
130.764048,33.446895,-21936.480903,49584.393586
130.767173,33.446895,-21645.899411,49583.738398
130.770299,33.446895,-21355.317943,49583.091946
130.773424,33.446895,-21064.736501,49582.454231
130.776550,33.446895,-20774.155084,49581.825253
130.779676,33.446895,-20483.573691,49581.205012
130.782801,33.446895,-20192.992322,49580.593508
130.785927,33.446895,-19902.410977,49579.990741
130.789052,33.446895,-19611.829655,49579.396711
130.792178,33.446895,-19321.248356,49578.811418
130.795303,33.446895,-19030.667081,49578.234862
130.798429,33.446895,-18740.085827,49577.667042
130.801554,33.446895,-18449.504596,49577.107960
130.804680,33.446895,-18158.923386,49576.557614
130.807805,33.446895,-17868.342198,49576.016005
130.810931,33.446895,-17577.761031,49575.483133
130.814056,33.446895,-17287.179885,49574.958998
130.817182,33.446895,-16996.598758,49574.443600
130.820307,33.446895,-16706.017652,49573.936939
130.823433,33.446895,-16415.436566,49573.439015
130.826559,33.446895,-16124.855499,49572.949827
130.829684,33.446895,-15834.274451,49572.469376
130.832810,33.446895,-15543.693421,49571.997663
130.835935,33.446895,-15253.112410,49571.534686
130.839061,33.446895,-14962.531417,49571.080445
130.714039,33.448978,-26585.153186,49827.022465
130.717165,33.448978,-26294.578183,49826.227459
130.720290,33.448978,-26004.003212,49825.441191
130.723416,33.448978,-25713.428270,49824.663660
130.726541,33.448978,-25422.853360,49823.894866
130.729667,33.448978,-25132.278479,49823.134810
130.732793,33.448978,-24841.703627,49822.383491
130.735918,33.448978,-24551.128805,49821.640909
130.739044,33.448978,-24260.554012,49820.907065
130.742169,33.448978,-23969.979247,49820.181958
130.745295,33.448978,-23679.404511,49819.465588
130.748420,33.448978,-23388.829802,49818.757955
130.751546,33.448978,-23098.255121,49818.059060
130.754671,33.448978,-22807.680468,49817.368902
130.757797,33.448978,-22517.105841,49816.687481
130.760922,33.448978,-22226.531240,49816.014797
130.764048,33.448978,-21935.956666,49815.350851
130.767173,33.448978,-21645.382118,49814.695642
130.770299,33.448978,-21354.807595,49814.049170
130.773424,33.448978,-21064.233097,49813.411436
130.776550,33.448978,-20773.658624,49812.782438
130.779676,33.448978,-20483.084175,49812.162178
130.782801,33.448978,-20192.509751,49811.550655
130.785927,33.448978,-19901.935350,49810.947869
130.789052,33.448978,-19611.360973,49810.353820
130.792178,33.448978,-19320.786619,49809.768509
