       13551
x,y,i,j,cs
      10965.000,     -11940.000,   23,   36,    30.000
      10995.000,     -11940.000,   24,   36,    30.000
      11025.000,     -11940.000,   25,   36,    30.000
      11055.000,     -11940.000,   26,   36,    30.000
      11085.000,     -11940.000,   27,   36,    30.000
      11115.000,     -11940.000,   28,   36,    30.000
      11145.000,     -11940.000,   29,   36,    30.000
      11175.000,     -11940.000,   30,   36,    30.000
      11205.000,     -11940.000,   31,   36,    30.000
      11235.000,     -11940.000,   32,   36,    30.000
      11265.000,     -11940.000,   33,   36,    30.000
      11295.000,     -11940.000,   34,   36,    30.000
      11325.000,     -11940.000,   35,   36,    30.000
      11355.000,     -11940.000,   36,   36,    30.000
      11385.000,     -11940.000,   37,   36,    30.000
      11415.000,     -11940.000,   38,   36,    30.000
      11445.000,     -11940.000,   39,   36,    30.000
      11475.000,     -11940.000,   40,   36,    30.000
      11505.000,     -11940.000,   41,   36,    30.000
      11535.000,     -11940.000,   42,   36,    30.000
      11565.000,     -11940.000,   43,   36,    30.000
      11595.000,     -11940.000,   44,   36,    30.000
      11625.000,     -11940.000,   45,   36,    30.000
      11655.000,     -11940.000,   46,   36,    30.000
      11685.000,     -11940.000,   47,   36,    30.000
      11715.000,     -11940.000,   48,   36,    30.000
      11745.000,     -11940.000,   49,   36,    30.000
      11775.000,     -11940.000,   50,   36,    30.000
      11805.000,     -11940.000,   51,   36,    30.000
      11835.000,     -11940.000,   52,   36,    30.000
      11865.000,     -11940.000,   53,   36,    30.000
      11895.000,     -11940.000,   54,   36,    30.000
      11925.000,     -11940.000,   55,   36,    30.000
      11955.000,     -11940.000,   56,   36,    30.000
      11985.000,     -11940.000,   57,   36,    30.000
      12015.000,     -11940.000,   58,   36,    30.000
      12045.000,     -11940.000,   59,   36,    30.000
      12075.000,     -11940.000,   60,   36,    30.000
      12105.000,     -11940.000,   61,   36,    30.000
      12135.000,     -11940.000,   62,   36,    30.000
      12165.000,     -11940.000,   63,   36,    30.000
      12195.000,     -11940.000,   64,   36,    30.000
      12225.000,     -11940.000,   65,   36,    30.000
      12255.000,     -11940.000,   66,   36,    30.000
      12285.000,     -11940.000,   67,   36,    30.000
      12315.000,     -11940.000,   68,   36,    30.000
      12345.000,     -11940.000,   69,   36,    30.000
      12375.000,     -11940.000,   70,   36,    30.000
      12405.000,     -11940.000,   71,   36,    30.000
      12435.000,     -11940.000,   72,   36,    30.000
      12465.000,     -11940.000,   73,   36,    30.000
      12495.000,     -11940.000,   74,   36,    30.000
      12525.000,     -11940.000,   75,   36,    30.000
      12555.000,     -11940.000,   76,   36,    30.000
      12585.000,     -11940.000,   77,   36,    30.000
      12615.000,     -11940.000,   78,   36,    30.000
      12645.000,     -11940.000,   79,   36,    30.000
      12675.000,     -11940.000,   80,   36,    30.000
      12705.000,     -11940.000,   81,   36,    30.000
      12735.000,     -11940.000,   82,   36,    30.000
      12765.000,     -11940.000,   83,   36,    30.000
      12795.000,     -11940.000,   84,   36,    30.000
      12825.000,     -11940.000,   85,   36,    30.000
      12855.000,     -11940.000,   86,   36,    30.000
      12885.000,     -11940.000,   87,   36,    30.000
      12915.000,     -11940.000,   88,   36,    30.000
      12945.000,     -11940.000,   89,   36,    30.000
      12975.000,     -11940.000,   90,   36,    30.000
      13005.000,     -11940.000,   91,   36,    30.000
      13035.000,     -11940.000,   92,   36,    30.000
      13065.000,     -11940.000,   93,   36,    30.000
      13095.000,     -11940.000,   94,   36,    30.000
      13125.000,     -11940.000,   95,   36,    30.000
      13155.000,     -11940.000,   96,   36,    30.000
      13185.000,     -11940.000,   97,   36,    30.000
      13215.000,     -11940.000,   98,   36,    30.000
      13245.000,     -11940.000,   99,   36,    30.000
      13275.000,     -11940.000,  100,   36,    30.000
      13305.000,     -11940.000,  101,   36,    30.000
      13335.000,     -11940.000,  102,   36,    30.000
      13365.000,     -11940.000,  103,   36,    30.000
      13395.000,     -11940.000,  104,   36,    30.000
      13425.000,     -11940.000,  105,   36,    30.000
      13455.000,     -11940.000,  106,   36,    30.000
      13485.000,     -11940.000,  107,   36,    30.000
      13515.000,     -11940.000,  108,   36,    30.000
      13545.000,     -11940.000,  109,   36,    30.000
      13575.000,     -11940.000,  110,   36,    30.000
      13605.000,     -11940.000,  111,   36,    30.000
      13635.000,     -11940.000,  112,   36,    30.000
      13665.000,     -11940.000,  113,   36,    30.000
      13695.000,     -11940.000,  114,   36,    30.000
      13725.000,     -11940.000,  115,   36,    30.000
      13755.000,     -11940.000,  116,   36,    30.000
      13785.000,     -11940.000,  117,   36,    30.000
      13815.000,     -11940.000,  118,   36,    30.000
      13845.000,     -11940.000,  119,   36,    30.000
      13875.000,     -11940.000,  120,   36,    30.000
      13905.000,     -11940.000,  121,   36,    30.000
      13935.000,     -11940.000,  122,   36,    30.000
      13965.000,     -11940.000,  123,   36,    30.000
      13995.000,     -11940.000,  124,   36,    30.000
      14025.000,     -11940.000,  125,   36,    30.000
      14055.000,     -11940.000,  126,   36,    30.000
      14085.000,     -11940.000,  127,   36,    30.000
      14115.000,     -11940.000,  128,   36,    30.000
      14145.000,     -11940.000,  129,   36,    30.000
      14175.000,     -11940.000,  130,   36,    30.000
      14205.000,     -11940.000,  131,   36,    30.000
      14235.000,     -11940.000,  132,   36,    30.000
      14265.000,     -11940.000,  133,   36,    30.000
      14295.000,     -11940.000,  134,   36,    30.000
      14325.000,     -11940.000,  135,   36,    30.000
      14355.000,     -11940.000,  136,   36,    30.000
      14385.000,     -11940.000,  137,   36,    30.000
      14415.000,     -11940.000,  138,   36,    30.000
      10935.000,     -11910.000,   22,   37,    30.000
      10965.000,     -11910.000,   23,   37,    30.000
      10995.000,     -11910.000,   24,   37,    30.000
      11025.000,     -11910.000,   25,   37,    30.000
      11055.000,     -11910.000,   26,   37,    30.000
      11085.000,     -11910.000,   27,   37,    30.000
      11115.000,     -11910.000,   28,   37,    30.000
      11145.000,     -11910.000,   29,   37,    30.000
      11175.000,     -11910.000,   30,   37,    30.000
      11205.000,     -11910.000,   31,   37,    30.000
      11235.000,     -11910.000,   32,   37,    30.000
      11265.000,     -11910.000,   33,   37,    30.000
      11295.000,     -11910.000,   34,   37,    30.000
      11325.000,     -11910.000,   35,   37,    30.000
      11355.000,     -11910.000,   36,   37,    30.000
      11385.000,     -11910.000,   37,   37,    30.000
      11415.000,     -11910.000,   38,   37,    30.000
      11445.000,     -11910.000,   39,   37,    30.000
      11475.000,     -11910.000,   40,   37,    30.000
      11505.000,     -11910.000,   41,   37,    30.000
      11535.000,     -11910.000,   42,   37,    30.000
      11565.000,     -11910.000,   43,   37,    30.000
      11595.000,     -11910.000,   44,   37,    30.000
      11625.000,     -11910.000,   45,   37,    30.000
      11655.000,     -11910.000,   46,   37,    30.000
      11685.000,     -11910.000,   47,   37,    30.000
      11715.000,     -11910.000,   48,   37,    30.000
      11745.000,     -11910.000,   49,   37,    30.000
      11775.000,     -11910.000,   50,   37,    30.000
      11805.000,     -11910.000,   51,   37,    30.000
      11835.000,     -11910.000,   52,   37,    30.000
      11865.000,     -11910.000,   53,   37,    30.000
      11895.000,     -11910.000,   54,   37,    30.000
      11925.000,     -11910.000,   55,   37,    30.000
      11955.000,     -11910.000,   56,   37,    30.000
      11985.000,     -11910.000,   57,   37,    30.000
      12015.000,     -11910.000,   58,   37,    30.000
      12045.000,     -11910.000,   59,   37,    30.000
      12075.000,     -11910.000,   60,   37,    30.000
      12105.000,     -11910.000,   61,   37,    30.000
      12135.000,     -11910.000,   62,   37,    30.000
      12165.000,     -11910.000,   63,   37,    30.000
      12195.000,     -11910.000,   64,   37,    30.000
      12225.000,     -11910.000,   65,   37,    30.000
      12255.000,     -11910.000,   66,   37,    30.000
      12285.000,     -11910.000,   67,   37,    30.000
      12315.000,     -11910.000,   68,   37,    30.000
      12345.000,     -11910.000,   69,   37,    30.000
      12375.000,     -11910.000,   70,   37,    30.000
      12405.000,     -11910.000,   71,   37,    30.000
      12435.000,     -11910.000,   72,   37,    30.000
      12465.000,     -11910.000,   73,   37,    30.000
      12495.000,     -11910.000,   74,   37,    30.000
      12525.000,     -11910.000,   75,   37,    30.000
      12555.000,     -11910.000,   76,   37,    30.000
      12585.000,     -11910.000,   77,   37,    30.000
      12615.000,     -11910.000,   78,   37,    30.000
      12645.000,     -11910.000,   79,   37,    30.000
      12675.000,     -11910.000,   80,   37,    30.000
      12705.000,     -11910.000,   81,   37,    30.000
      12735.000,     -11910.000,   82,   37,    30.000
      12765.000,     -11910.000,   83,   37,    30.000
      12795.000,     -11910.000,   84,   37,    30.000
      12825.000,     -11910.000,   85,   37,    30.000
      12855.000,     -11910.000,   86,   37,    30.000
      12885.000,     -11910.000,   87,   37,    30.000
      12915.000,     -11910.000,   88,   37,    30.000
      12945.000,     -11910.000,   89,   37,    30.000
      12975.000,     -11910.000,   90,   37,    30.000
      13005.000,     -11910.000,   91,   37,    30.000
      13035.000,     -11910.000,   92,   37,    30.000
      13065.000,     -11910.000,   93,   37,    30.000
      13095.000,     -11910.000,   94,   37,    30.000
      13125.000,     -11910.000,   95,   37,    30.000
      13155.000,     -11910.000,   96,   37,    30.000
      13185.000,     -11910.000,   97,   37,    30.000
      13215.000,     -11910.000,   98,   37,    30.000
      13245.000,     -11910.000,   99,   37,    30.000
      13275.000,     -11910.000,  100,   37,    30.000
      13305.000,     -11910.000,  101,   37,    30.000
      13335.000,     -11910.000,  102,   37,    30.000
      13365.000,     -11910.000,  103,   37,    30.000
      13395.000,     -11910.000,  104,   37,    30.000
      13425.000,     -11910.000,  105,   37,    30.000
      13455.000,     -11910.000,  106,   37,    30.000
      13485.000,     -11910.000,  107,   37,    30.000
      13515.000,     -11910.000,  108,   37,    30.000
      13545.000,     -11910.000,  109,   37,    30.000
      13575.000,     -11910.000,  110,   37,    30.000
      13605.000,     -11910.000,  111,   37,    30.000
      13635.000,     -11910.000,  112,   37,    30.000
      13665.000,     -11910.000,  113,   37,    30.000
      13695.000,     -11910.000,  114,   37,    30.000
      13725.000,     -11910.000,  115,   37,    30.000
      13755.000,     -11910.000,  116,   37,    30.000
      13785.000,     -11910.000,  117,   37,    30.000
      13815.000,     -11910.000,  118,   37,    30.000
      13845.000,     -11910.000,  119,   37,    30.000
      13875.000,     -11910.000,  120,   37,    30.000
      13905.000,     -11910.000,  121,   37,    30.000
      13935.000,     -11910.000,  122,   37,    30.000
      13965.000,     -11910.000,  123,   37,    30.000
      13995.000,     -11910.000,  124,   37,    30.000
      14025.000,     -11910.000,  125,   37,    30.000
      14055.000,     -11910.000,  126,   37,    30.000
      14085.000,     -11910.000,  127,   37,    30.000
      14115.000,     -11910.000,  128,   37,    30.000
      14145.000,     -11910.000,  129,   37,    30.000
      14175.000,     -11910.000,  130,   37,    30.000
      14205.000,     -11910.000,  131,   37,    30.000
      14235.000,     -11910.000,  132,   37,    30.000
      14265.000,     -11910.000,  133,   37,    30.000
      14295.000,     -11910.000,  134,   37,    30.000
      14325.000,     -11910.000,  135,   37,    30.000
      14355.000,     -11910.000,  136,   37,    30.000
      14385.000,     -11910.000,  137,   37,    30.000
      14415.000,     -11910.000,  138,   37,    30.000
      14445.000,     -11910.000,  139,   37,    30.000
      11025.000,     -11880.000,   25,   38,    30.000
      11055.000,     -11880.000,   26,   38,    30.000
      11085.000,     -11880.000,   27,   38,    30.000
      11115.000,     -11880.000,   28,   38,    30.000
      11145.000,     -11880.000,   29,   38,    30.000
      11175.000,     -11880.000,   30,   38,    30.000
      11205.000,     -11880.000,   31,   38,    30.000
      11235.000,     -11880.000,   32,   38,    30.000
      11265.000,     -11880.000,   33,   38,    30.000
      11295.000,     -11880.000,   34,   38,    30.000
      11325.000,     -11880.000,   35,   38,    30.000
      11355.000,     -11880.000,   36,   38,    30.000
      11385.000,     -11880.000,   37,   38,    30.000
      11415.000,     -11880.000,   38,   38,    30.000
      11445.000,     -11880.000,   39,   38,    30.000
      11475.000,     -11880.000,   40,   38,    30.000
      11505.000,     -11880.000,   41,   38,    30.000
      11535.000,     -11880.000,   42,   38,    30.000
      11565.000,     -11880.000,   43,   38,    30.000
      11595.000,     -11880.000,   44,   38,    30.000
      11625.000,     -11880.000,   45,   38,    30.000
      11655.000,     -11880.000,   46,   38,    30.000
      11685.000,     -11880.000,   47,   38,    30.000
      11715.000,     -11880.000,   48,   38,    30.000
      11745.000,     -11880.000,   49,   38,    30.000
      11775.000,     -11880.000,   50,   38,    30.000
      11805.000,     -11880.000,   51,   38,    30.000
      11835.000,     -11880.000,   52,   38,    30.000
      11865.000,     -11880.000,   53,   38,    30.000
      11895.000,     -11880.000,   54,   38,    30.000
      11925.000,     -11880.000,   55,   38,    30.000
      11955.000,     -11880.000,   56,   38,    30.000
      11985.000,     -11880.000,   57,   38,    30.000
      12015.000,     -11880.000,   58,   38,    30.000
      12045.000,     -11880.000,   59,   38,    30.000
      12075.000,     -11880.000,   60,   38,    30.000
      12105.000,     -11880.000,   61,   38,    30.000
      12135.000,     -11880.000,   62,   38,    30.000
      12165.000,     -11880.000,   63,   38,    30.000
      12195.000,     -11880.000,   64,   38,    30.000
      12225.000,     -11880.000,   65,   38,    30.000
      12255.000,     -11880.000,   66,   38,    30.000
      12285.000,     -11880.000,   67,   38,    30.000
      12315.000,     -11880.000,   68,   38,    30.000
      12345.000,     -11880.000,   69,   38,    30.000
      12375.000,     -11880.000,   70,   38,    30.000
      12405.000,     -11880.000,   71,   38,    30.000
      12435.000,     -11880.000,   72,   38,    30.000
      12465.000,     -11880.000,   73,   38,    30.000
      12495.000,     -11880.000,   74,   38,    30.000
      12525.000,     -11880.000,   75,   38,    30.000
      12555.000,     -11880.000,   76,   38,    30.000
      12585.000,     -11880.000,   77,   38,    30.000
      12615.000,     -11880.000,   78,   38,    30.000
      12645.000,     -11880.000,   79,   38,    30.000
      12675.000,     -11880.000,   80,   38,    30.000
      12705.000,     -11880.000,   81,   38,    30.000
      12735.000,     -11880.000,   82,   38,    30.000
      12765.000,     -11880.000,   83,   38,    30.000
      12795.000,     -11880.000,   84,   38,    30.000
      12825.000,     -11880.000,   85,   38,    30.000
      12855.000,     -11880.000,   86,   38,    30.000
      12885.000,     -11880.000,   87,   38,    30.000
      12915.000,     -11880.000,   88,   38,    30.000
      12945.000,     -11880.000,   89,   38,    30.000
      12975.000,     -11880.000,   90,   38,    30.000
      13005.000,     -11880.000,   91,   38,    30.000
      13035.000,     -11880.000,   92,   38,    30.000
      13065.000,     -11880.000,   93,   38,    30.000
      13095.000,     -11880.000,   94,   38,    30.000
      13125.000,     -11880.000,   95,   38,    30.000
      13155.000,     -11880.000,   96,   38,    30.000
      13185.000,     -11880.000,   97,   38,    30.000
      13215.000,     -11880.000,   98,   38,    30.000
      13245.000,     -11880.000,   99,   38,    30.000
      13275.000,     -11880.000,  100,   38,    30.000
      13305.000,     -11880.000,  101,   38,    30.000
      13335.000,     -11880.000,  102,   38,    30.000
      13365.000,     -11880.000,  103,   38,    30.000
      13395.000,     -11880.000,  104,   38,    30.000
      13425.000,     -11880.000,  105,   38,    30.000
      13455.000,     -11880.000,  106,   38,    30.000
      13485.000,     -11880.000,  107,   38,    30.000
      13515.000,     -11880.000,  108,   38,    30.000
      13545.000,     -11880.000,  109,   38,    30.000
      13575.000,     -11880.000,  110,   38,    30.000
      13605.000,     -11880.000,  111,   38,    30.000
      13635.000,     -11880.000,  112,   38,    30.000
      13665.000,     -11880.000,  113,   38,    30.000
      13695.000,     -11880.000,  114,   38,    30.000
      13725.000,     -11880.000,  115,   38,    30.000
      13755.000,     -11880.000,  116,   38,    30.000
      13785.000,     -11880.000,  117,   38,    30.000
      13815.000,     -11880.000,  118,   38,    30.000
      13845.000,     -11880.000,  119,   38,    30.000
      13875.000,     -11880.000,  120,   38,    30.000
      13905.000,     -11880.000,  121,   38,    30.000
      13935.000,     -11880.000,  122,   38,    30.000
      13965.000,     -11880.000,  123,   38,    30.000
      13995.000,     -11880.000,  124,   38,    30.000
      14025.000,     -11880.000,  125,   38,    30.000
      14055.000,     -11880.000,  126,   38,    30.000
      14085.000,     -11880.000,  127,   38,    30.000
      14115.000,     -11880.000,  128,   38,    30.000
      14145.000,     -11880.000,  129,   38,    30.000
      14175.000,     -11880.000,  130,   38,    30.000
      14205.000,     -11880.000,  131,   38,    30.000
      14235.000,     -11880.000,  132,   38,    30.000
      14265.000,     -11880.000,  133,   38,    30.000
      14295.000,     -11880.000,  134,   38,    30.000
      14325.000,     -11880.000,  135,   38,    30.000
      14355.000,     -11880.000,  136,   38,    30.000
      14385.000,     -11880.000,  137,   38,    30.000
      14415.000,     -11880.000,  138,   38,    30.000
      14445.000,     -11880.000,  139,   38,    30.000
      14475.000,     -11880.000,  140,   38,    30.000
      11025.000,     -11850.000,   25,   39,    30.000
      11055.000,     -11850.000,   26,   39,    30.000
      11085.000,     -11850.000,   27,   39,    30.000
      11115.000,     -11850.000,   28,   39,    30.000
      11145.000,     -11850.000,   29,   39,    30.000
      11175.000,     -11850.000,   30,   39,    30.000
      11205.000,     -11850.000,   31,   39,    30.000
      11235.000,     -11850.000,   32,   39,    30.000
      11265.000,     -11850.000,   33,   39,    30.000
      11295.000,     -11850.000,   34,   39,    30.000
      11325.000,     -11850.000,   35,   39,    30.000
      11355.000,     -11850.000,   36,   39,    30.000
      11385.000,     -11850.000,   37,   39,    30.000
      11415.000,     -11850.000,   38,   39,    30.000
      11445.000,     -11850.000,   39,   39,    30.000
      11475.000,     -11850.000,   40,   39,    30.000
      11505.000,     -11850.000,   41,   39,    30.000
      11535.000,     -11850.000,   42,   39,    30.000
      11565.000,     -11850.000,   43,   39,    30.000
      11595.000,     -11850.000,   44,   39,    30.000
      11625.000,     -11850.000,   45,   39,    30.000
      11655.000,     -11850.000,   46,   39,    30.000
      11685.000,     -11850.000,   47,   39,    30.000
      11715.000,     -11850.000,   48,   39,    30.000
      11745.000,     -11850.000,   49,   39,    30.000
      11775.000,     -11850.000,   50,   39,    30.000
      11805.000,     -11850.000,   51,   39,    30.000
      11835.000,     -11850.000,   52,   39,    30.000
      11865.000,     -11850.000,   53,   39,    30.000
      11895.000,     -11850.000,   54,   39,    30.000
      11925.000,     -11850.000,   55,   39,    30.000
      11955.000,     -11850.000,   56,   39,    30.000
      11985.000,     -11850.000,   57,   39,    30.000
      12015.000,     -11850.000,   58,   39,    30.000
      12045.000,     -11850.000,   59,   39,    30.000
      12075.000,     -11850.000,   60,   39,    30.000
      12105.000,     -11850.000,   61,   39,    30.000
      12135.000,     -11850.000,   62,   39,    30.000
      12165.000,     -11850.000,   63,   39,    30.000
      12195.000,     -11850.000,   64,   39,    30.000
      12225.000,     -11850.000,   65,   39,    30.000
      12255.000,     -11850.000,   66,   39,    30.000
      12285.000,     -11850.000,   67,   39,    30.000
      12315.000,     -11850.000,   68,   39,    30.000
      12345.000,     -11850.000,   69,   39,    30.000
      12375.000,     -11850.000,   70,   39,    30.000
      12405.000,     -11850.000,   71,   39,    30.000
      12435.000,     -11850.000,   72,   39,    30.000
      12465.000,     -11850.000,   73,   39,    30.000
      12495.000,     -11850.000,   74,   39,    30.000
      12525.000,     -11850.000,   75,   39,    30.000
      12555.000,     -11850.000,   76,   39,    30.000
      12585.000,     -11850.000,   77,   39,    30.000
      12615.000,     -11850.000,   78,   39,    30.000
      12645.000,     -11850.000,   79,   39,    30.000
      12675.000,     -11850.000,   80,   39,    30.000
      12705.000,     -11850.000,   81,   39,    30.000
      12735.000,     -11850.000,   82,   39,    30.000
      12765.000,     -11850.000,   83,   39,    30.000
      12795.000,     -11850.000,   84,   39,    30.000
      12825.000,     -11850.000,   85,   39,    30.000
      12855.000,     -11850.000,   86,   39,    30.000
      12885.000,     -11850.000,   87,   39,    30.000
      12915.000,     -11850.000,   88,   39,    30.000
      12945.000,     -11850.000,   89,   39,    30.000
      12975.000,     -11850.000,   90,   39,    30.000
      13005.000,     -11850.000,   91,   39,    30.000
      13035.000,     -11850.000,   92,   39,    30.000
      13065.000,     -11850.000,   93,   39,    30.000
      13095.000,     -11850.000,   94,   39,    30.000
      13125.000,     -11850.000,   95,   39,    30.000
      13155.000,     -11850.000,   96,   39,    30.000
      13185.000,     -11850.000,   97,   39,    30.000
      13215.000,     -11850.000,   98,   39,    30.000
      13245.000,     -11850.000,   99,   39,    30.000
      13275.000,     -11850.000,  100,   39,    30.000
      13305.000,     -11850.000,  101,   39,    30.000
      13335.000,     -11850.000,  102,   39,    30.000
      13365.000,     -11850.000,  103,   39,    30.000
      13395.000,     -11850.000,  104,   39,    30.000
      13425.000,     -11850.000,  105,   39,    30.000
      13455.000,     -11850.000,  106,   39,    30.000
      13485.000,     -11850.000,  107,   39,    30.000
      13515.000,     -11850.000,  108,   39,    30.000
      13545.000,     -11850.000,  109,   39,    30.000
      13575.000,     -11850.000,  110,   39,    30.000
      13605.000,     -11850.000,  111,   39,    30.000
      13635.000,     -11850.000,  112,   39,    30.000
      13665.000,     -11850.000,  113,   39,    30.000
      13695.000,     -11850.000,  114,   39,    30.000
      13725.000,     -11850.000,  115,   39,    30.000
      13755.000,     -11850.000,  116,   39,    30.000
      13785.000,     -11850.000,  117,   39,    30.000
      13815.000,     -11850.000,  118,   39,    30.000
      13845.000,     -11850.000,  119,   39,    30.000
      13875.000,     -11850.000,  120,   39,    30.000
      13905.000,     -11850.000,  121,   39,    30.000
      13935.000,     -11850.000,  122,   39,    30.000
      13965.000,     -11850.000,  123,   39,    30.000
      13995.000,     -11850.000,  124,   39,    30.000
      14025.000,     -11850.000,  125,   39,    30.000
      14055.000,     -11850.000,  126,   39,    30.000
      14085.000,     -11850.000,  127,   39,    30.000
      14115.000,     -11850.000,  128,   39,    30.000
      14145.000,     -11850.000,  129,   39,    30.000
      14175.000,     -11850.000,  130,   39,    30.000
      14205.000,     -11850.000,  131,   39,    30.000
      14235.000,     -11850.000,  132,   39,    30.000
      14265.000,     -11850.000,  133,   39,    30.000
      14295.000,     -11850.000,  134,   39,    30.000
      14325.000,     -11850.000,  135,   39,    30.000
      14355.000,     -11850.000,  136,   39,    30.000
      14385.000,     -11850.000,  137,   39,    30.000
      14415.000,     -11850.000,  138,   39,    30.000
      14445.000,     -11850.000,  139,   39,    30.000
      14475.000,     -11850.000,  140,   39,    30.000
      11085.000,     -11820.000,   27,   40,    30.000
      11115.000,     -11820.000,   28,   40,    30.000
      11145.000,     -11820.000,   29,   40,    30.000
      11175.000,     -11820.000,   30,   40,    30.000
      11205.000,     -11820.000,   31,   40,    30.000
      11235.000,     -11820.000,   32,   40,    30.000
      11265.000,     -11820.000,   33,   40,    30.000
      11295.000,     -11820.000,   34,   40,    30.000
      11325.000,     -11820.000,   35,   40,    30.000
      11355.000,     -11820.000,   36,   40,    30.000
      11385.000,     -11820.000,   37,   40,    30.000
      11415.000,     -11820.000,   38,   40,    30.000
      11445.000,     -11820.000,   39,   40,    30.000
      11475.000,     -11820.000,   40,   40,    30.000
      11505.000,     -11820.000,   41,   40,    30.000
      11535.000,     -11820.000,   42,   40,    30.000
      11565.000,     -11820.000,   43,   40,    30.000
      11595.000,     -11820.000,   44,   40,    30.000
      11625.000,     -11820.000,   45,   40,    30.000
      11655.000,     -11820.000,   46,   40,    30.000
      11685.000,     -11820.000,   47,   40,    30.000
      11715.000,     -11820.000,   48,   40,    30.000
      11745.000,     -11820.000,   49,   40,    30.000
      11775.000,     -11820.000,   50,   40,    30.000
      11805.000,     -11820.000,   51,   40,    30.000
      11835.000,     -11820.000,   52,   40,    30.000
      11865.000,     -11820.000,   53,   40,    30.000
      11895.000,     -11820.000,   54,   40,    30.000
      11925.000,     -11820.000,   55,   40,    30.000
      11955.000,     -11820.000,   56,   40,    30.000
      11985.000,     -11820.000,   57,   40,    30.000
      12015.000,     -11820.000,   58,   40,    30.000
      12045.000,     -11820.000,   59,   40,    30.000
      12075.000,     -11820.000,   60,   40,    30.000
      12105.000,     -11820.000,   61,   40,    30.000
      12135.000,     -11820.000,   62,   40,    30.000
      12165.000,     -11820.000,   63,   40,    30.000
      12195.000,     -11820.000,   64,   40,    30.000
      12225.000,     -11820.000,   65,   40,    30.000
      12255.000,     -11820.000,   66,   40,    30.000
      12285.000,     -11820.000,   67,   40,    30.000
      12315.000,     -11820.000,   68,   40,    30.000
      12345.000,     -11820.000,   69,   40,    30.000
      12375.000,     -11820.000,   70,   40,    30.000
      12405.000,     -11820.000,   71,   40,    30.000
      12435.000,     -11820.000,   72,   40,    30.000
      12465.000,     -11820.000,   73,   40,    30.000
      12495.000,     -11820.000,   74,   40,    30.000
      12525.000,     -11820.000,   75,   40,    30.000
      12555.000,     -11820.000,   76,   40,    30.000
      12585.000,     -11820.000,   77,   40,    30.000
      12615.000,     -11820.000,   78,   40,    30.000
      12645.000,     -11820.000,   79,   40,    30.000
      12675.000,     -11820.000,   80,   40,    30.000
      12705.000,     -11820.000,   81,   40,    30.000
      12735.000,     -11820.000,   82,   40,    30.000
      12765.000,     -11820.000,   83,   40,    30.000
      12795.000,     -11820.000,   84,   40,    30.000
      12825.000,     -11820.000,   85,   40,    30.000
      12855.000,     -11820.000,   86,   40,    30.000
      12885.000,     -11820.000,   87,   40,    30.000
      12915.000,     -11820.000,   88,   40,    30.000
      12945.000,     -11820.000,   89,   40,    30.000
      12975.000,     -11820.000,   90,   40,    30.000
      13005.000,     -11820.000,   91,   40,    30.000
      13035.000,     -11820.000,   92,   40,    30.000
      13065.000,     -11820.000,   93,   40,    30.000
      13095.000,     -11820.000,   94,   40,    30.000
      13125.000,     -11820.000,   95,   40,    30.000
      13155.000,     -11820.000,   96,   40,    30.000
      13185.000,     -11820.000,   97,   40,    30.000
      13215.000,     -11820.000,   98,   40,    30.000
      13245.000,     -11820.000,   99,   40,    30.000
      13275.000,     -11820.000,  100,   40,    30.000
      13305.000,     -11820.000,  101,   40,    30.000
      13335.000,     -11820.000,  102,   40,    30.000
      13365.000,     -11820.000,  103,   40,    30.000
      13395.000,     -11820.000,  104,   40,    30.000
      13425.000,     -11820.000,  105,   40,    30.000
      13455.000,     -11820.000,  106,   40,    30.000
      13485.000,     -11820.000,  107,   40,    30.000
      13515.000,     -11820.000,  108,   40,    30.000
      13545.000,     -11820.000,  109,   40,    30.000
      13575.000,     -11820.000,  110,   40,    30.000
      13605.000,     -11820.000,  111,   40,    30.000
      13635.000,     -11820.000,  112,   40,    30.000
      13665.000,     -11820.000,  113,   40,    30.000
      13695.000,     -11820.000,  114,   40,    30.000
      13725.000,     -11820.000,  115,   40,    30.000
      13755.000,     -11820.000,  116,   40,    30.000
      13785.000,     -11820.000,  117,   40,    30.000
      13815.000,     -11820.000,  118,   40,    30.000
      13845.000,     -11820.000,  119,   40,    30.000
      13875.000,     -11820.000,  120,   40,    30.000
      13905.000,     -11820.000,  121,   40,    30.000
      13935.000,     -11820.000,  122,   40,    30.000
      13965.000,     -11820.000,  123,   40,    30.000
      13995.000,     -11820.000,  124,   40,    30.000
      14025.000,     -11820.000,  125,   40,    30.000
      14055.000,     -11820.000,  126,   40,    30.000
      14085.000,     -11820.000,  127,   40,    30.000
      14115.000,     -11820.000,  128,   40,    30.000
      14145.000,     -11820.000,  129,   40,    30.000
      14175.000,     -11820.000,  130,   40,    30.000
      14205.000,     -11820.000,  131,   40,    30.000
      14235.000,     -11820.000,  132,   40,    30.000
      14265.000,     -11820.000,  133,   40,    30.000
      14295.000,     -11820.000,  134,   40,    30.000
      14325.000,     -11820.000,  135,   40,    30.000
      14355.000,     -11820.000,  136,   40,    30.000
      14385.000,     -11820.000,  137,   40,    30.000
      14415.000,     -11820.000,  138,   40,    30.000
      14445.000,     -11820.000,  139,   40,    30.000
      14475.000,     -11820.000,  140,   40,    30.000
      11175.000,     -11790.000,   30,   41,    30.000
      11205.000,     -11790.000,   31,   41,    30.000
