 x,y,i,j,dx,deg
     -20310.000,      49260.000,  201,  200,    42.426,    45.000
     -20310.000,      49290.000,  201,  201,    42.426,    45.000
     -20310.000,      49320.000,  201,  202,    42.426,    45.000
     -20310.000,      49335.000,  201,  203,    30.000,  -270.000
     -20310.000,      49350.000,  201,  204,    42.426,  -225.000
     -20310.000,      49380.000,  201,  205,    42.426,  -225.000
     -20310.000,      49440.000,  201,  206,    42.426,    45.000
     -20310.000,      49470.000,  201,  207,    42.426,    45.000
     -20310.000,      49485.000,  201,  208,    30.000,  -270.000
     -20310.000,      49500.000,  201,  209,    42.426,  -225.000
     -20310.000,      49560.000,  201,  210,    42.426,    45.000
     -20310.000,      49575.000,  201,  211,    30.000,  -270.000
     -20310.000,      49590.000,  201,  212,    42.426,  -225.000
     -20325.000,      49620.000,  201,  213,    30.000,  -180.000
     -20325.000,      49650.000,  201,  214,    30.000,  -180.000
     -20340.000,      49680.000,  201,  215,    42.426,  -135.000
     -20340.000,      49710.000,  201,  216,    42.426,  -135.000
     -20340.000,      49755.000,  201,  217,    30.000,   -90.000
     -20340.000,      49770.000,  201,  218,    42.426,  -135.000
     -20340.000,      49800.000,  201,  219,    42.426,  -135.000
     -20340.000,      49830.000,  201,  220,    42.426,  -135.000
     -20340.000,      49860.000,  201,  221,    42.426,  -135.000
     -20340.000,      49890.000,  201,  222,    42.426,  -135.000
     -20340.000,      49935.000,  201,  223,    30.000,   -90.000
     -20340.000,      49950.000,  201,  224,    42.426,  -135.000
     -20310.000,      50010.000,  201,  225,    42.426,    45.000
     -20310.000,      50025.000,  201,  226,    30.000,  -270.000
     -20310.000,      50040.000,  201,  227,    42.426,  -225.000
     -20310.000,      50070.000,  201,  228,    42.426,  -225.000
     -20280.000,      43380.000,  202,    4,    42.426,    45.000
     -20280.000,      43410.000,  202,    5,    42.426,    45.000
     -20280.000,      43440.000,  202,    6,    42.426,    45.000
     -20295.000,      43470.000,  202,    7,    30.000,     0.000
     -20295.000,      43500.000,  202,    8,    30.000,     0.000
     -20295.000,      43530.000,  202,    9,    30.000,     0.000
     -20310.000,      43560.000,  202,   10,    42.426,   -45.000
     -20310.000,      43575.000,  202,   11,    30.000,   -90.000
     -20310.000,      43590.000,  202,   12,    42.426,  -135.000
     -20310.000,      43650.000,  202,   13,    42.426,   -45.000
     -20310.000,      43680.000,  202,   14,    42.426,   -45.000
     -20295.000,      43710.000,  202,   15,    30.000,     0.000
     -20280.000,      43740.000,  202,   16,    42.426,    45.000
     -20280.000,      43755.000,  202,   17,    30.000,  -270.000
     -20280.000,      43770.000,  202,   18,    42.426,  -225.000
     -20310.000,      43800.000,  202,   19,    42.426,  -135.000
     -20310.000,      43860.000,  202,   20,    42.426,   -45.000
     -20280.000,      43890.000,  202,   21,    42.426,    45.000
     -20280.000,      43905.000,  202,   22,    30.000,  -270.000
     -20280.000,      43920.000,  202,   23,    42.426,  -225.000
     -20280.000,      43980.000,  202,   24,    42.426,    45.000
     -20280.000,      43995.000,  202,   25,    30.000,  -270.000
     -20280.000,      44010.000,  202,   26,    42.426,  -225.000
     -20280.000,      44070.000,  202,   27,    42.426,    45.000
     -20280.000,      44085.000,  202,   28,    30.000,  -270.000
     -20280.000,      44130.000,  202,   29,    42.426,    45.000
     -20295.000,      44160.000,  202,   30,    30.000,     0.000
     -20295.000,      44190.000,  202,   31,    30.000,     0.000
     -20280.000,      44220.000,  202,   32,    42.426,    45.000
     -20280.000,      44250.000,  202,   33,    42.426,    45.000
     -20280.000,      44265.000,  202,   34,    30.000,  -270.000
     -20280.000,      44310.000,  202,   35,    42.426,    45.000
     -20295.000,      44340.000,  202,   36,    30.000,     0.000
     -20310.000,      44370.000,  202,   37,    42.426,   -45.000
     -20310.000,      44385.000,  202,   38,    30.000,   -90.000
     -20310.000,      44400.000,  202,   39,    42.426,  -135.000
     -20295.000,      44460.000,  202,   40,    30.000,     0.000
     -20310.000,      44490.000,  202,   41,    42.426,   -45.000
     -20310.000,      44520.000,  202,   42,    42.426,   -45.000
     -20310.000,      44535.000,  202,   43,    30.000,   -90.000
     -20310.000,      44550.000,  202,   44,    42.426,  -135.000
     -20295.000,      44580.000,  202,   45,    30.000,  -180.000
     -20295.000,      44610.000,  202,   46,    30.000,  -180.000
     -20310.000,      44640.000,  202,   47,    42.426,  -135.000
     -20310.000,      44700.000,  202,   48,    42.426,   -45.000
     -20310.000,      44715.000,  202,   49,    30.000,   -90.000
     -20310.000,      44730.000,  202,   50,    42.426,  -135.000
     -20295.000,      44790.000,  202,   51,    30.000,     0.000
     -20310.000,      44820.000,  202,   52,    42.426,   -45.000
     -20310.000,      44835.000,  202,   53,    30.000,   -90.000
     -20310.000,      44850.000,  202,   54,    42.426,  -135.000
     -20310.000,      44910.000,  202,   55,    42.426,   -45.000
     -20280.000,      44940.000,  202,   56,    42.426,    45.000
     -20280.000,      44970.000,  202,   57,    42.426,    45.000
     -20280.000,      45000.000,  202,   58,    42.426,    45.000
     -20295.000,      45030.000,  202,   59,    30.000,     0.000
     -20310.000,      45060.000,  202,   60,    42.426,   -45.000
     -20310.000,      45075.000,  202,   61,    30.000,   -90.000
     -20310.000,      45090.000,  202,   62,    42.426,  -135.000
     -20310.000,      45120.000,  202,   63,    42.426,  -135.000
     -20310.000,      45150.000,  202,   64,    42.426,  -135.000
     -20295.000,      45210.000,  202,   65,    30.000,     0.000
     -20310.000,      45240.000,  202,   66,    42.426,   -45.000
     -20310.000,      45255.000,  202,   67,    30.000,   -90.000
     -20310.000,      45270.000,  202,   68,    42.426,  -135.000
     -20280.000,      45330.000,  202,   69,    42.426,    45.000
     -20310.000,      45360.000,  202,   70,    42.426,   -45.000
     -20310.000,      45375.000,  202,   71,    30.000,   -90.000
     -20310.000,      45390.000,  202,   72,    42.426,  -135.000
     -20280.000,      45450.000,  202,   73,    42.426,    45.000
     -20310.000,      45480.000,  202,   74,    42.426,   -45.000
     -20310.000,      45495.000,  202,   75,    30.000,   -90.000
     -20310.000,      45510.000,  202,   76,    42.426,  -135.000
     -20295.000,      45570.000,  202,   77,    30.000,     0.000
     -20310.000,      45600.000,  202,   78,    42.426,   -45.000
     -20295.000,      45600.000,  202,   79,    30.000,  -180.000
     -20310.000,      45630.000,  202,   80,    42.426,  -135.000
     -20310.000,      45660.000,  202,   81,    42.426,  -135.000
     -20295.000,      45690.000,  202,   82,    30.000,  -180.000
     -20280.000,      45720.000,  202,   83,    42.426,  -225.000
     -20280.000,      45780.000,  202,   84,    42.426,    45.000
     -20310.000,      45810.000,  202,   85,    42.426,   -45.000
     -20310.000,      45825.000,  202,   86,    30.000,   -90.000
     -20310.000,      45840.000,  202,   87,    42.426,  -135.000
     -20295.000,      45870.000,  202,   88,    30.000,  -180.000
     -20295.000,      45900.000,  202,   89,    30.000,  -180.000
     -20280.000,      45930.000,  202,   90,    42.426,  -225.000
     -20280.000,      45960.000,  202,   91,    42.426,  -225.000
     -20310.000,      46005.000,  202,   92,    30.000,   -90.000
     -20310.000,      46020.000,  202,   93,    42.426,  -135.000
     -20310.000,      46050.000,  202,   94,    42.426,  -135.000
     -20310.000,      46110.000,  202,   95,    42.426,   -45.000
     -20310.000,      46125.000,  202,   96,    30.000,   -90.000
     -20310.000,      46140.000,  202,   97,    42.426,  -135.000
     -20310.000,      46185.000,  202,   98,    30.000,   -90.000
     -20310.000,      46200.000,  202,   99,    42.426,  -135.000
     -20310.000,      46260.000,  202,  100,    42.426,   -45.000
     -20310.000,      46275.000,  202,  101,    30.000,   -90.000
     -20310.000,      46290.000,  202,  102,    42.426,  -135.000
     -20295.000,      46320.000,  202,  103,    30.000,  -180.000
     -20310.000,      46380.000,  202,  104,    42.426,   -45.000
     -20310.000,      46395.000,  202,  105,    30.000,   -90.000
     -20310.000,      46410.000,  202,  106,    42.426,  -135.000
     -20295.000,      46440.000,  202,  107,    30.000,  -180.000
     -20280.000,      46485.000,  202,  108,    30.000,  -270.000
     -20280.000,      46500.000,  202,  109,    42.426,  -225.000
     -20280.000,      46530.000,  202,  110,    42.426,  -225.000
     -20280.000,      46560.000,  202,  111,    42.426,  -225.000
     -20310.000,      46620.000,  202,  112,    42.426,   -45.000
     -20310.000,      46635.000,  202,  113,    30.000,   -90.000
     -20310.000,      46650.000,  202,  114,    42.426,  -135.000
     -20295.000,      46680.000,  202,  115,    30.000,  -180.000
     -20295.000,      46740.000,  202,  116,    30.000,     0.000
     -20295.000,      46770.000,  202,  117,    30.000,     0.000
     -20295.000,      46800.000,  202,  118,    30.000,     0.000
     -20295.000,      46830.000,  202,  119,    30.000,     0.000
     -20295.000,      46860.000,  202,  120,    30.000,     0.000
     -20295.000,      46890.000,  202,  121,    30.000,     0.000
     -20280.000,      46920.000,  202,  122,    42.426,    45.000
     -20310.000,      46950.000,  202,  123,    42.426,   -45.000
     -20310.000,      46965.000,  202,  124,    30.000,   -90.000
     -20310.000,      46980.000,  202,  125,    42.426,  -135.000
     -20295.000,      47040.000,  202,  126,    30.000,     0.000
     -20310.000,      47070.000,  202,  127,    42.426,   -45.000
     -20310.000,      47085.000,  202,  128,    30.000,   -90.000
     -20310.000,      47100.000,  202,  129,    42.426,  -135.000
     -20295.000,      47130.000,  202,  130,    30.000,  -180.000
     -20310.000,      47175.000,  202,  131,    30.000,   -90.000
     -20310.000,      47190.000,  202,  132,    42.426,  -135.000
     -20310.000,      47250.000,  202,  133,    42.426,   -45.000
     -20310.000,      47280.000,  202,  134,    42.426,   -45.000
     -20310.000,      47310.000,  202,  135,    42.426,   -45.000
     -20310.000,      47340.000,  202,  136,    42.426,   -45.000
     -20310.000,      47370.000,  202,  137,    42.426,   -45.000
     -20295.000,      47400.000,  202,  138,    30.000,     0.000
     -20280.000,      47430.000,  202,  139,    42.426,    45.000
     -20280.000,      47445.000,  202,  140,    30.000,  -270.000
     -20280.000,      47460.000,  202,  141,    42.426,  -225.000
     -20310.000,      47490.000,  202,  142,    42.426,  -135.000
     -20310.000,      47520.000,  202,  143,    42.426,  -135.000
     -20310.000,      47550.000,  202,  144,    42.426,  -135.000
     -20280.000,      47580.000,  202,  145,    42.426,  -225.000
     -20295.000,      47640.000,  202,  146,    30.000,     0.000
     -20280.000,      47670.000,  202,  147,    42.426,    45.000
     -20280.000,      47700.000,  202,  148,    42.426,    45.000
     -20280.000,      47715.000,  202,  149,    30.000,  -270.000
     -20280.000,      47730.000,  202,  150,    42.426,  -225.000
     -20295.000,      47790.000,  202,  151,    30.000,     0.000
     -20280.000,      47820.000,  202,  152,    42.426,    45.000
     -20280.000,      47835.000,  202,  153,    30.000,  -270.000
     -20280.000,      47850.000,  202,  154,    42.426,  -225.000
     -20295.000,      47880.000,  202,  155,    30.000,  -180.000
     -20310.000,      47910.000,  202,  156,    42.426,  -135.000
     -20310.000,      47940.000,  202,  157,    42.426,  -135.000
     -20295.000,      48000.000,  202,  158,    30.000,     0.000
     -20280.000,      48030.000,  202,  159,    42.426,    45.000
     -20280.000,      48060.000,  202,  160,    42.426,    45.000
     -20280.000,      48075.000,  202,  161,    30.000,  -270.000
     -20280.000,      48090.000,  202,  162,    42.426,  -225.000
     -20280.000,      48135.000,  202,  163,    30.000,  -270.000
     -20280.000,      48180.000,  202,  164,    42.426,    45.000
     -20280.000,      48210.000,  202,  165,    42.426,    45.000
     -20280.000,      48225.000,  202,  166,    30.000,  -270.000
     -20280.000,      48240.000,  202,  167,    42.426,  -225.000
     -20310.000,      48300.000,  202,  168,    42.426,   -45.000
     -20310.000,      48330.000,  202,  169,    42.426,   -45.000
     -20280.000,      48360.000,  202,  170,    42.426,    45.000
     -20310.000,      48390.000,  202,  171,    42.426,   -45.000
     -20310.000,      48405.000,  202,  172,    30.000,   -90.000
     -20310.000,      48420.000,  202,  173,    42.426,  -135.000
     -20280.000,      48480.000,  202,  174,    42.426,    45.000
     -20310.000,      48510.000,  202,  175,    42.426,   -45.000
     -20310.000,      48525.000,  202,  176,    30.000,   -90.000
     -20310.000,      48540.000,  202,  177,    42.426,  -135.000
     -20295.000,      48570.000,  202,  178,    30.000,  -180.000
     -20295.000,      48600.000,  202,  179,    30.000,  -180.000
     -20280.000,      48630.000,  202,  180,    42.426,  -225.000
     -20280.000,      48660.000,  202,  181,    42.426,  -225.000
     -20280.000,      48690.000,  202,  182,    42.426,  -225.000
     -20280.000,      48720.000,  202,  183,    42.426,  -225.000
     -20295.000,      48750.000,  202,  184,    30.000,  -180.000
     -20280.000,      48795.000,  202,  185,    30.000,  -270.000
     -20280.000,      48810.000,  202,  186,    42.426,  -225.000
     -20310.000,      48840.000,  202,  187,    42.426,  -135.000
     -20280.000,      48900.000,  202,  188,    42.426,    45.000
     -20280.000,      48915.000,  202,  189,    30.000,  -270.000
     -20280.000,      48930.000,  202,  190,    42.426,  -225.000
     -20295.000,      48960.000,  202,  191,    30.000,  -180.000
     -20295.000,      48990.000,  202,  192,    30.000,  -180.000
     -20310.000,      49020.000,  202,  193,    42.426,  -135.000
     -20280.000,      49050.000,  202,  194,    42.426,  -225.000
     -20310.000,      49095.000,  202,  195,    30.000,   -90.000
     -20310.000,      49110.000,  202,  196,    42.426,  -135.000
     -20295.000,      49140.000,  202,  197,    30.000,  -180.000
     -20280.000,      49200.000,  202,  198,    42.426,    45.000
     -20280.000,      49215.000,  202,  199,    30.000,  -270.000
     -20280.000,      49260.000,  202,  200,    42.426,    45.000
     -20280.000,      49290.000,  202,  201,    42.426,    45.000
     -20280.000,      49305.000,  202,  202,    30.000,  -270.000
     -20280.000,      49320.000,  202,  203,    42.426,  -225.000
     -20295.000,      49350.000,  202,  204,    30.000,  -180.000
     -20280.000,      49380.000,  202,  205,    42.426,  -225.000
     -20280.000,      49440.000,  202,  206,    42.426,    45.000
     -20280.000,      49455.000,  202,  207,    30.000,  -270.000
     -20280.000,      49470.000,  202,  208,    42.426,  -225.000
     -20280.000,      49515.000,  202,  209,    30.000,  -270.000
     -20280.000,      49530.000,  202,  210,    42.426,  -225.000
     -20280.000,      49560.000,  202,  211,    42.426,  -225.000
     -20295.000,      49590.000,  202,  212,    30.000,  -180.000
     -20310.000,      49620.000,  202,  213,    42.426,  -135.000
     -20310.000,      49650.000,  202,  214,    42.426,  -135.000
     -20280.000,      49710.000,  202,  215,    42.426,    45.000
     -20280.000,      49725.000,  202,  216,    30.000,  -270.000
     -20280.000,      49740.000,  202,  217,    42.426,  -225.000
     -20280.000,      49800.000,  202,  218,    42.426,    45.000
     -20280.000,      49815.000,  202,  219,    30.000,  -270.000
     -20280.000,      49830.000,  202,  220,    42.426,  -225.000
     -20280.000,      49890.000,  202,  221,    42.426,    45.000
     -20280.000,      49905.000,  202,  222,    30.000,  -270.000
     -20280.000,      49950.000,  202,  223,    42.426,    45.000
     -20280.000,      49980.000,  202,  224,    42.426,    45.000
     -20280.000,      50010.000,  202,  225,    42.426,    45.000
     -20280.000,      50025.000,  202,  226,    30.000,  -270.000
     -20280.000,      50040.000,  202,  227,    42.426,  -225.000
     -20280.000,      50070.000,  202,  228,    42.426,  -225.000
     -20280.000,      50100.000,  202,  229,    42.426,  -225.000
     -20265.000,      43380.000,  203,    4,    30.000,     0.000
     -20265.000,      43410.000,  203,    5,    30.000,     0.000
     -20265.000,      43440.000,  203,    6,    30.000,     0.000
     -20280.000,      43470.000,  203,    7,    42.426,   -45.000
     -20280.000,      43500.000,  203,    8,    42.426,   -45.000
     -20280.000,      43530.000,  203,    9,    42.426,   -45.000
     -20280.000,      43545.000,  203,   10,    30.000,   -90.000
     -20280.000,      43560.000,  203,   11,    42.426,  -135.000
     -20265.000,      43620.000,  203,   12,    30.000,     0.000
     -20280.000,      43650.000,  203,   13,    42.426,   -45.000
     -20280.000,      43665.000,  203,   14,    30.000,   -90.000
     -20280.000,      43710.000,  203,   15,    42.426,   -45.000
     -20265.000,      43740.000,  203,   16,    30.000,     0.000
     -20250.000,      43770.000,  203,   17,    42.426,    45.000
     -20250.000,      43800.000,  203,   18,    42.426,    45.000
     -20250.000,      43815.000,  203,   19,    30.000,  -270.000
     -20250.000,      43830.000,  203,   20,    42.426,  -225.000
     -20250.000,      43890.000,  203,   21,    42.426,    45.000
     -20250.000,      43905.000,  203,   22,    30.000,  -270.000
     -20250.000,      43920.000,  203,   23,    42.426,  -225.000
     -20265.000,      43980.000,  203,   24,    30.000,     0.000
     -20250.000,      44010.000,  203,   25,    42.426,    45.000
     -20250.000,      44025.000,  203,   26,    30.000,  -270.000
     -20250.000,      44040.000,  203,   27,    42.426,  -225.000
     -20250.000,      44100.000,  203,   28,    42.426,    45.000
     -20250.000,      44115.000,  203,   29,    30.000,  -270.000
     -20250.000,      44130.000,  203,   30,    42.426,  -225.000
     -20250.000,      44160.000,  203,   31,    42.426,  -225.000
     -20265.000,      44220.000,  203,   32,    30.000,     0.000
     -20265.000,      44250.000,  203,   33,    30.000,     0.000
     -20250.000,      44280.000,  203,   34,    42.426,    45.000
     -20265.000,      44310.000,  203,   35,    30.000,     0.000
     -20280.000,      44340.000,  203,   36,    42.426,   -45.000
     -20280.000,      44355.000,  203,   37,    30.000,   -90.000
     -20280.000,      44370.000,  203,   38,    42.426,  -135.000
     -20265.000,      44430.000,  203,   39,    30.000,     0.000
     -20265.000,      44460.000,  203,   40,    30.000,     0.000
     -20280.000,      44490.000,  203,   41,    42.426,   -45.000
     -20280.000,      44505.000,  203,   42,    30.000,   -90.000
     -20280.000,      44520.000,  203,   43,    42.426,  -135.000
     -20280.000,      44565.000,  203,   44,    30.000,   -90.000
     -20280.000,      44580.000,  203,   45,    42.426,  -135.000
     -20250.000,      44610.000,  203,   46,    42.426,  -225.000
     -20280.000,      44640.000,  203,   47,    42.426,  -135.000
     -20280.000,      44700.000,  203,   48,    42.426,   -45.000
     -20280.000,      44715.000,  203,   49,    30.000,   -90.000
     -20250.000,      44760.000,  203,   50,    42.426,    45.000
     -20280.000,      44790.000,  203,   51,    42.426,   -45.000
     -20280.000,      44805.000,  203,   52,    30.000,   -90.000
     -20280.000,      44820.000,  203,   53,    42.426,  -135.000
     -20280.000,      44850.000,  203,   54,    42.426,  -135.000
     -20250.000,      44910.000,  203,   55,    42.426,    45.000
     -20250.000,      44940.000,  203,   56,    42.426,    45.000
     -20250.000,      44970.000,  203,   57,    42.426,    45.000
     -20265.000,      45000.000,  203,   58,    30.000,     0.000
     -20280.000,      45030.000,  203,   59,    42.426,   -45.000
     -20280.000,      45045.000,  203,   60,    30.000,   -90.000
     -20280.000,      45060.000,  203,   61,    42.426,  -135.000
     -20280.000,      45090.000,  203,   62,    42.426,  -135.000
     -20250.000,      45150.000,  203,   63,    42.426,    45.000
     -20250.000,      45180.000,  203,   64,    42.426,    45.000
     -20280.000,      45210.000,  203,   65,    42.426,   -45.000
     -20280.000,      45225.000,  203,   66,    30.000,   -90.000
     -20280.000,      45240.000,  203,   67,    42.426,  -135.000
     -20280.000,      45270.000,  203,   68,    42.426,  -135.000
     -20265.000,      45330.000,  203,   69,    30.000,     0.000
     -20280.000,      45360.000,  203,   70,    42.426,   -45.000
     -20280.000,      45375.000,  203,   71,    30.000,   -90.000
     -20280.000,      45390.000,  203,   72,    42.426,  -135.000
     -20265.000,      45450.000,  203,   73,    30.000,     0.000
     -20280.000,      45465.000,  203,   74,    30.000,   -90.000
     -20265.000,      45480.000,  203,   75,    30.000,  -180.000
     -20280.000,      45510.000,  203,   76,    42.426,  -135.000
     -20280.000,      45570.000,  203,   77,    42.426,   -45.000
     -20280.000,      45585.000,  203,   78,    30.000,   -90.000
     -20280.000,      45600.000,  203,   79,    42.426,  -135.000
     -20280.000,      45660.000,  203,   80,    42.426,   -45.000
     -20280.000,      45675.000,  203,   81,    30.000,   -90.000
     -20280.000,      45690.000,  203,   82,    42.426,  -135.000
     -20250.000,      45720.000,  203,   83,    42.426,  -225.000
     -20265.000,      45780.000,  203,   84,    30.000,     0.000
     -20280.000,      45795.000,  203,   85,    30.000,   -90.000
     -20265.000,      45810.000,  203,   86,    30.000,  -180.000
     -20280.000,      45840.000,  203,   87,    42.426,  -135.000
     -20280.000,      45870.000,  203,   88,    42.426,  -135.000
     -20280.000,      45900.000,  203,   89,    42.426,  -135.000
     -20265.000,      45930.000,  203,   90,    30.000,  -180.000
     -20250.000,      45975.000,  203,   91,    30.000,  -270.000
     -20250.000,      45990.000,  203,   92,    42.426,  -225.000
     -20250.000,      46020.000,  203,   93,    42.426,  -225.000
     -20250.000,      46050.000,  203,   94,    42.426,  -225.000
     -20280.000,      46110.000,  203,   95,    42.426,   -45.000
     -20280.000,      46125.000,  203,   96,    30.000,   -90.000
     -20280.000,      46140.000,  203,   97,    42.426,  -135.000
     -20280.000,      46185.000,  203,   98,    30.000,   -90.000
     -20265.000,      46230.000,  203,   99,    30.000,     0.000
     -20280.000,      46260.000,  203,  100,    42.426,   -45.000
     -20280.000,      46275.000,  203,  101,    30.000,   -90.000
     -20280.000,      46290.000,  203,  102,    42.426,  -135.000
     -20250.000,      46320.000,  203,  103,    42.426,  -225.000
     -20265.000,      46350.000,  203,  104,    30.000,  -180.000
     -20280.000,      46410.000,  203,  105,    42.426,   -45.000
     -20280.000,      46440.000,  203,  106,    42.426,   -45.000
     -20280.000,      46455.000,  203,  107,    30.000,   -90.000
     -20280.000,      46470.000,  203,  108,    42.426,  -135.000
     -20265.000,      46500.000,  203,  109,    30.000,  -180.000
     -20250.000,      46530.000,  203,  110,    42.426,  -225.000
     -20250.000,      46560.000,  203,  111,    42.426,  -225.000
     -20250.000,      46590.000,  203,  112,    42.426,  -225.000
     -20250.000,      46620.000,  203,  113,    42.426,  -225.000
     -20250.000,      46650.000,  203,  114,    42.426,  -225.000
     -20280.000,      46680.000,  203,  115,    42.426,  -135.000
     -20280.000,      46740.000,  203,  116,    42.426,   -45.000
     -20280.000,      46770.000,  203,  117,    42.426,   -45.000
     -20280.000,      46800.000,  203,  118,    42.426,   -45.000
     -20280.000,      46830.000,  203,  119,    42.426,   -45.000
     -20280.000,      46860.000,  203,  120,    42.426,   -45.000
     -20280.000,      46875.000,  203,  121,    30.000,   -90.000
     -20265.000,      46920.000,  203,  122,    30.000,     0.000
     -20280.000,      46950.000,  203,  123,    42.426,   -45.000
     -20280.000,      46965.000,  203,  124,    30.000,   -90.000
     -20280.000,      46980.000,  203,  125,    42.426,  -135.000
     -20280.000,      47040.000,  203,  126,    42.426,   -45.000
     -20280.000,      47070.000,  203,  127,    42.426,   -45.000
     -20280.000,      47085.000,  203,  128,    30.000,   -90.000
     -20280.000,      47100.000,  203,  129,    42.426,  -135.000
     -20280.000,      47130.000,  203,  130,    42.426,  -135.000
     -20280.000,      47160.000,  203,  131,    42.426,  -135.000
     -20250.000,      47220.000,  203,  132,    42.426,    45.000
     -20250.000,      47235.000,  203,  133,    30.000,  -270.000
     -20265.000,      47280.000,  203,  134,    30.000,     0.000
     -20265.000,      47310.000,  203,  135,    30.000,     0.000
     -20265.000,      47340.000,  203,  136,    30.000,     0.000
     -20265.000,      47370.000,  203,  137,    30.000,     0.000
     -20280.000,      47400.000,  203,  138,    42.426,   -45.000
     -20265.000,      47430.000,  203,  139,    30.000,     0.000
     -20250.000,      47460.000,  203,  140,    42.426,    45.000
     -20250.000,      47475.000,  203,  141,    30.000,  -270.000
     -20250.000,      47490.000,  203,  142,    42.426,  -225.000
     -20265.000,      47520.000,  203,  143,    30.000,  -180.000
     -20250.000,      47550.000,  203,  144,    42.426,  -225.000
     -20265.000,      47580.000,  203,  145,    30.000,  -180.000
     -20265.000,      47640.000,  203,  146,    30.000,     0.000
     -20250.000,      47670.000,  203,  147,    42.426,    45.000
     -20265.000,      47700.000,  203,  148,    30.000,     0.000
     -20250.000,      47715.000,  203,  149,    30.000,  -270.000
     -20265.000,      47730.000,  203,  150,    30.000,  -180.000
     -20250.000,      47790.000,  203,  151,    42.426,    45.000
     -20250.000,      47805.000,  203,  152,    30.000,  -270.000
     -20250.000,      47820.000,  203,  153,    42.426,  -225.000
     -20265.000,      47850.000,  203,  154,    30.000,  -180.000
     -20280.000,      47880.000,  203,  155,    42.426,  -135.000
     -20280.000,      47910.000,  203,  156,    42.426,  -135.000
     -20250.000,      47940.000,  203,  157,    42.426,  -225.000
     -20265.000,      48000.000,  203,  158,    30.000,     0.000
     -20265.000,      48030.000,  203,  159,    30.000,     0.000
     -20250.000,      48060.000,  203,  160,    42.426,    45.000
     -20250.000,      48075.000,  203,  161,    30.000,  -270.000
     -20250.000,      48090.000,  203,  162,    42.426,  -225.000
     -20250.000,      48120.000,  203,  163,    42.426,  -225.000
     -20265.000,      48180.000,  203,  164,    30.000,     0.000
     -20250.000,      48210.000,  203,  165,    42.426,    45.000
     -20250.000,      48240.000,  203,  166,    42.426,    45.000
     -20250.000,      48255.000,  203,  167,    30.000,  -270.000
     -20250.000,      48270.000,  203,  168,    42.426,  -225.000
     -20265.000,      48330.000,  203,  169,    30.000,     0.000
     -20265.000,      48360.000,  203,  170,    30.000,     0.000
     -20280.000,      48390.000,  203,  171,    42.426,   -45.000
     -20280.000,      48405.000,  203,  172,    30.000,   -90.000
     -20280.000,      48420.000,  203,  173,    42.426,  -135.000
     -20250.000,      48480.000,  203,  174,    42.426,    45.000
     -20280.000,      48510.000,  203,  175,    42.426,   -45.000
     -20280.000,      48525.000,  203,  176,    30.000,   -90.000
     -20280.000,      48540.000,  203,  177,    42.426,  -135.000
     -20280.000,      48585.000,  203,  178,    30.000,   -90.000
     -20280.000,      48600.000,  203,  179,    42.426,  -135.000
     -20265.000,      48630.000,  203,  180,    30.000,  -180.000
     -20265.000,      48660.000,  203,  181,    30.000,  -180.000
     -20265.000,      48690.000,  203,  182,    30.000,  -180.000
     -20265.000,      48720.000,  203,  183,    30.000,  -180.000
     -20250.000,      48750.000,  203,  184,    42.426,  -225.000
     -20250.000,      48780.000,  203,  185,    42.426,  -225.000
     -20265.000,      48810.000,  203,  186,    30.000,  -180.000
     -20250.000,      48870.000,  203,  187,    42.426,    45.000
     -20250.000,      48885.000,  203,  188,    30.000,  -270.000
     -20250.000,      48900.000,  203,  189,    42.426,  -225.000
     -20265.000,      48930.000,  203,  190,    30.000,  -180.000
     -20280.000,      48960.000,  203,  191,    42.426,  -135.000
     -20280.000,      48990.000,  203,  192,    42.426,  -135.000
     -20280.000,      49020.000,  203,  193,    42.426,  -135.000
     -20265.000,      49050.000,  203,  194,    30.000,  -180.000
     -20280.000,      49095.000,  203,  195,    30.000,   -90.000
     -20280.000,      49110.000,  203,  196,    42.426,  -135.000
     -20250.000,      49170.000,  203,  197,    42.426,    45.000
     -20250.000,      49200.000,  203,  198,    42.426,    45.000
     -20250.000,      49230.000,  203,  199,    42.426,    45.000
     -20250.000,      49260.000,  203,  200,    42.426,    45.000
     -20250.000,      49290.000,  203,  201,    42.426,    45.000
     -20250.000,      49305.000,  203,  202,    30.000,  -270.000
     -20250.000,      49320.000,  203,  203,    42.426,  -225.000
     -20250.000,      49380.000,  203,  204,    42.426,    45.000
     -20250.000,      49395.000,  203,  205,    30.000,  -270.000
     -20250.000,      49410.000,  203,  206,    42.426,  -225.000
     -20250.000,      49440.000,  203,  207,    42.426,  -225.000
     -20250.000,      49470.000,  203,  208,    42.426,  -225.000
     -20250.000,      49500.000,  203,  209,    42.426,  -225.000
     -20265.000,      49530.000,  203,  210,    30.000,  -180.000
     -20265.000,      49560.000,  203,  211,    30.000,  -180.000
     -20280.000,      49590.000,  203,  212,    42.426,  -135.000
     -20250.000,      49620.000,  203,  213,    42.426,  -225.000
     -20250.000,      49650.000,  203,  214,    42.426,  -225.000
     -20250.000,      49680.000,  203,  215,    42.426,  -225.000
     -20250.000,      49710.000,  203,  216,    42.426,  -225.000
     -20250.000,      49740.000,  203,  217,    42.426,  -225.000
     -20250.000,      49770.000,  203,  218,    42.426,  -225.000
